matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,previous_pair_id,organisation,audit_origin,pre_audited,article_id,binary_label_name,finance_term_count,verdict,claim_normalised,financial_matches_list,financial_match_set,origin_priority,pair_pre_audited_count,automatic_large_length_gap
round2_politifact_013,PolitiFact,misleading,"Says Mark Pryor voted ""to give Social Security benefits to illegal immigrants.""",misleading,false,false,['pension'],12,True,1,1.0,0,2014-09-04T00:00:00,https://www.politifact.com/factchecks/2014/sep/04/national-republican-senatorial-committee/did-mark-pryor-vote-give-social-security-benefits-/,66046,68543,,,,,,,False,,,False,1,20,,,PolitiFact,reserve_unreviewed,no,72678.0,misleading,1.0,false,says mark pryor voted to give social security benefits to illegal immigrants,['pension'],{'pension'},1,1,False
round2_politifact_018,PolitiFact,genuine,"Says Donald Trump ""wants to get rid of the federal minimum wage.""",genuine,true,True,['employment'],12,True,1,0.5,0,2016-07-08T00:00:00,https://www.politifact.com/factchecks/2016/jul/08/hillary-clinton/hillary-clinton-donald-trump-wants-get-rid-federal/,64400,66889,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a quotation/characterisation claim.",False,False,False,False,0,21,factors_audit_chunk_03_completed.csv,politifact_138,PolitiFact,round1_individually_valid,yes,,,,,says donald trump wants to get rid of the federal minimum wage,['employment'],{'employment'},0,1,False
round2_politifact_018,PolitiFact,misleading,"Inflation-adjusted weekly wages ""are lower today than they were 50 years ago.""",misleading,false,false,"['inflation', 'employment']",12,True,1,0.5,0,2024-11-11T00:00:00,https://www.politifact.com/factchecks/2024/nov/11/bernie-sanders/are-inflation-adjusted-wages-lower-now-than-50-yea/,58381,60620,,,,,,,False,,,False,1,21,,,PolitiFact,reserve_unreviewed,no,87188.0,misleading,2.0,false,inflation adjusted weekly wages are lower today than they were 50 years ago,"['inflation', 'employment']","{'inflation', 'employment'}",1,1,False
round2_politifact_007,PolitiFact,genuine,"""Here in Wisconsin, we've put in previous budgets more money into mental health services than any governor has in the last 25 years.""",genuine,true,True,['budget'],23,True,1,1.0,6,2015-12-23T00:00:00,https://www.politifact.com/factchecks/2015/dec/23/scott-walker/scott-walker-says-he-put-more-funds-mental-health-/,64917,67408,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart uses a budget measure only as the vehicle for an abortion-policy claim.",False,False,False,False,0,22,factors_audit_chunk_06_completed.csv,politifact_044,PolitiFact,round1_individually_valid,yes,,,,,here in wisconsin we ve put in previous budgets more money into mental health services than any governor has in the last 25 years,['budget'],{'budget'},0,2,False
round2_politifact_007,PolitiFact,misleading,"""In an interview with the Chicago Tribune's Editorial Board, Comptroller Leslie Munger says that in order to balance a budget, the state would have to 'cut social services completely.",misleading,false,False,['budget'],29,True,1,1.0,6,2016-09-08T00:00:00,https://www.politifact.com/factchecks/2016/sep/08/seiu-healthcare-illinois-indiana/healthcare-union-twists-leslie-munger-comments/,72707,75215,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart is malformed and not standalone.",False,False,False,False,0,22,factors_audit_chunk_04_completed.csv,politifact_113,PolitiFact,round1_individually_valid,yes,,,,,in an interview with the chicago tribune s editorial board comptroller leslie munger says that in order to balance a budget the state would have to cut social services completely,['budget'],{'budget'},0,2,False
round2_politifact_006,PolitiFact,genuine,"""The tax carve out Johnson spearheaded overwhelmingly benefited the wealthiest, over small businesses.""",genuine,true,True,['tax'],13,True,1,1.0,4,2022-06-07T00:00:00,https://www.politifact.com/factchecks/2022/jun/07/state-democratic-party-wisconsin/yes-tax-break-ron-johnson-pushed-2017-has-benefite/,59714,62039,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is a tweet-attribution claim.",False,False,False,False,0,23,factors_audit_chunk_05_completed.csv,politifact_020,PolitiFact,round1_individually_valid,yes,,,,,the tax carve out johnson spearheaded overwhelmingly benefited the wealthiest over small businesses,['tax'],{'tax'},0,2,False
round2_politifact_006,PolitiFact,misleading,"Says Damascus' disincorporation would produce ""NO significant tax savings.""",misleading,false,False,['tax'],9,True,1,1.0,4,2013-10-18T00:00:00,https://www.politifact.com/factchecks/2013/oct/18/steve-spinnett/damascus-disincorporation-would-produce-no-signifi/,71262,73763,yes,yes,yes,yes,,"Individually acceptable, but pair removed because the genuine counterpart is incomplete.",False,False,False,False,0,23,factors_audit_chunk_02_completed.csv,politifact_160,PolitiFact,round1_individually_valid,yes,,,,,says damascus disincorporation would produce no significant tax savings,['tax'],{'tax'},0,2,False
round2_politifact_004,PolitiFact,genuine,"""Since 1961 … our private economy has produced 66 million private-sector jobs. So what's the jobs score? Republicans 24 million, Democrats 42 .""",genuine,true,True,['macroeconomy'],23,True,1,1.0,2,2012-09-06T00:00:00,https://www.politifact.com/factchecks/2012/sep/06/bill-clinton/bill-clinton-says-democratic-presidents-top-republ/,68078,70578,yes,yes,yes,yes,,"Individually acceptable, but pair removed because the misleading counterpart uses fact-checking language.",False,False,False,False,0,24,factors_audit_chunk_02_completed.csv,politifact_166,PolitiFact,round1_individually_valid,yes,,,,,since 1961 our private economy has produced 66 million private sector jobs so what s the jobs score republicans 24 million democrats 42,['macroeconomy'],{'macroeconomy'},0,2,False
round2_politifact_004,PolitiFact,misleading,"""Watch those GDP numbers. We started off at a very low number, and right now we hit a 3.2 . Nobody thought that was possible.""",misleading,false,False,['macroeconomy'],25,True,1,1.0,2,2018-07-02T00:00:00,https://www.politifact.com/factchecks/2018/jul/02/donald-trump/donald-trump-base-describing-gdp-growth-his-watch/,62770,65241,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart is primarily a quotation-attribution claim.",False,False,False,False,0,24,factors_audit_chunk_06_completed.csv,politifact_074,PolitiFact,round1_individually_valid,yes,,,,,watch those gdp numbers we started off at a very low number and right now we hit a 3 2 nobody thought that was possible,['macroeconomy'],{'macroeconomy'},0,2,False
round2_politifact_005,PolitiFact,genuine,"Jason Carter backed three of Nathan Deal's budgets but accuses the governor of ""underfunding education.""",genuine,true,True,['budget'],15,True,1,1.0,2,2014-08-20T00:00:00,https://www.politifact.com/factchecks/2014/aug/20/john-padgett/gop-chair-correct-carter-voted-3-4-deal-budgets/,66075,68572,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a quotation/attitude claim.",False,False,False,False,0,25,factors_audit_chunk_06_completed.csv,politifact_054,PolitiFact,round1_individually_valid,yes,,,,,jason carter backed three of nathan deal s budgets but accuses the governor of underfunding education,['budget'],{'budget'},0,2,False
round2_politifact_005,PolitiFact,misleading,"Says Rand Paul ""has put out budgets to cut the military in half.""",misleading,false,False,['budget'],13,True,1,1.0,2,2014-10-26T00:00:00,https://www.politifact.com/factchecks/2014/oct/26/adam-kinzinger/claim-rand-pauls-budget-would-cut-military-half/,65868,68365,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,25,factors_audit_chunk_05_completed.csv,politifact_028,PolitiFact,round1_individually_valid,yes,,,,,says rand paul has put out budgets to cut the military in half,['budget'],{'budget'},0,2,False
round2_politifact_003,PolitiFact,genuine,"Of six Rhode Island tax-credit programs worth about $35 million, ""three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.""",genuine,true,True,['tax'],31,True,1,1.0,1,2013-02-24T00:00:00,https://www.politifact.com/factchecks/2013/feb/24/gary-sasse/gary-sasse-says-90-percent-35-million-tax-credits-/,70981,73482,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is a quotation-attribution claim rather than an economic proposition.",False,False,False,False,0,26,factors_audit_chunk_07_completed.csv,politifact_087,PolitiFact,round1_individually_valid,yes,,,,,of six rhode island tax credit programs worth about 35 million three companies got 90 percent of that cvs and two companies not even located in the state of rhode island,['tax'],{'tax'},0,2,False
round2_politifact_003,PolitiFact,misleading,"""I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning I will not raise taxes on the middle class.""",misleading,pants-fire,False,['tax'],30,True,1,1.0,1,2016-08-17T00:00:00,https://www.politifact.com/factchecks/2016/aug/17/hillary-clinton/clinton-repeats-wrong-claim-no-other-2016-candidat/,64238,66727,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart is not primarily financial or economic.",False,False,False,False,0,26,factors_audit_chunk_04_completed.csv,politifact_117,PolitiFact,round1_individually_valid,yes,,,,,i am the only candidate who ran in either the democratic or the republican primary who said from the very beginning i will not raise taxes on the middle class,['tax'],{'tax'},0,2,False
round2_politifact_002,PolitiFact,genuine,"What Republicans call the ""death tax"" is the estate tax ""on the ultra wealthy"" which, in 2016, was paid by only ""two out of every 1,000 people.""",genuine,true,True,['tax'],27,True,1,1.0,0,2017-10-27T00:00:00,https://www.politifact.com/factchecks/2017/oct/27/mark-pocan/death-tax-republicans-want-repeal-paid-only-2-1000/,73299,75811,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart concerns disclosure of tax records rather than a financial claim.",False,False,False,False,0,27,factors_audit_chunk_07_completed.csv,politifact_098,PolitiFact,round1_individually_valid,yes,,,,,what republicans call the death tax is the estate tax on the ultra wealthy which in 2016 was paid by only two out of every 1 000 people,['tax'],{'tax'},0,2,False
round2_politifact_002,PolitiFact,misleading,"Says rejecting federal aid to expand Medicaid in Texas will ""send $9 billion in federal taxes paid by Texans to other states to insure their working poor.""",misleading,false,False,['tax'],27,True,1,1.0,0,2013-04-12T00:00:00,https://www.politifact.com/factchecks/2013/apr/12/lon-burnam/lon-burnam-says-rejecting-expansion-would-send-9-b/,67461,69959,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart is not understandable without external context.",False,False,False,False,0,27,factors_audit_chunk_05_completed.csv,politifact_032,PolitiFact,round1_individually_valid,yes,,,,,says rejecting federal aid to expand medicaid in texas will send 9 billion in federal taxes paid by texans to other states to insure their working poor,['tax'],{'tax'},0,2,False
