matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,previous_pair_id,organisation,audit_origin,pre_audited,article_id,binary_label_name,finance_term_count,verdict,claim_normalised,financial_matches_list,financial_match_set,origin_priority,pair_pre_audited_count,automatic_large_length_gap
round2_snopes_016,Snopes,misleading,"Donald Trump paid off the mortgage of Jonathan Diller, an NYPD police officer who was killed in the line of duty, to support his widow and son.",misleading,false,False,['interest_mortgage'],27,False,0,0.0,1,2024-04-02T00:40:34,https://www.snopes.com/fact-check/trump-pay-diller-mortgage/,81559,84572,yes,yes,yes,yes,,Rejected pair: genuine row is an image/protest claim; the economy is only the rally context.,False,False,False,True,2,21,factors_audit_chunk_01_completed.csv,snopes_078,Snopes,round1_individually_valid,yes,,,,,donald trump paid off the mortgage of jonathan diller an nypd police officer who was killed in the line of duty to support his widow and son,['interest_mortgage'],{'interest_mortgage'},0,2,False
round2_snopes_012,Snopes,genuine,The search engine Ecosia uses a portion of its profits to help plant trees.,genuine,true,True,['company_finance'],14,False,0,0.0,0,2019-08-27T14:32:48,https://www.snopes.com/fact-check/ecosia-use-profits-to-plant-trees/,89118,92407,yes,yes,yes,yes,,"Individually acceptable, but pair removed because the misleading counterpart is not a financial claim.",False,False,False,True,2,22,factors_audit_chunk_02_completed.csv,snopes_071,Snopes,round1_individually_valid,yes,,,,,the search engine ecosia uses a portion of its profits to help plant trees,['company_finance'],{'company_finance'},0,2,False
round2_snopes_012,Snopes,misleading,Inflation was at 9% when U.S. President Joe Biden took office in January 2021.,misleading,false,False,['inflation'],14,False,0,0.0,0,2024-05-10T18:48:21,https://www.snopes.com/fact-check/biden-inflation-rate-took-office/,1864,84378,yes,yes,yes,yes,,"Individually acceptable, but pair removed because the genuine counterpart contains verdict-revealing framing.",False,False,False,True,2,22,factors_audit_chunk_02_completed.csv,snopes_069,Snopes,round1_individually_valid,yes,,,,,inflation was at 9 when u s president joe biden took office in january 2021,['inflation'],{'inflation'},0,2,False
round2_snopes_013,Snopes,genuine,"During former U.S. President Donald Trump's term in office, the U.S. suffered the lowest job growth and highest unemployment rate since the Great Depression.",genuine,true,True,['employment'],24,False,0,0.0,0,2024-03-06T00:40:41,https://www.snopes.com/fact-check/trump-worst-jobs-record/,81684,84701,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart uses employment only in an entertainment anecdote.",False,False,False,True,2,23,factors_audit_chunk_04_completed.csv,snopes_036,Snopes,round1_individually_valid,yes,,,,,during former u s president donald trump s term in office the u s suffered the lowest job growth and highest unemployment rate since the great depression,['employment'],{'employment'},0,2,False
round2_snopes_013,Snopes,misleading,Members of Congress can receive lavish pensions after only one term in office and are not required to contribute to the Social Security fund.,misleading,false,False,['pension'],24,False,0,0.0,0,2001-07-30T02:02:30,https://www.snopes.com/fact-check/congressional-pensions/,83915,87017,yes,yes,yes,yes,,Rejected pair: genuine row is an image/chart-authenticity claim rather than a substantive stock-market claim.,False,False,False,True,2,23,factors_audit_chunk_01_completed.csv,snopes_084,Snopes,round1_individually_valid,yes,,,,,members of congress can receive lavish pensions after only one term in office and are not required to contribute to the social security fund,['pension'],{'pension'},0,2,False
round2_snopes_014,Snopes,genuine,"Donald Trump said he would not accept the $400,000 annual president's salary if elected.",genuine,true,True,['employment'],14,False,0,0.0,0,2016-10-18T16:24:49,https://www.snopes.com/fact-check/trump-refuse-salary/,93109,96508,yes,yes,yes,yes,,"Individually acceptable as a compensation claim, but the pair is removed because the misleading counterpart is an employment anecdote.",False,False,False,True,2,24,factors_audit_chunk_07_completed.csv,snopes_025,Snopes,round1_individually_valid,yes,,,,,donald trump said he would not accept the 400 000 annual president s salary if elected,['employment'],{'employment'},0,2,False
round2_snopes_014,Snopes,misleading,"In January 2018, Senator Tom Cotton called for drug testing for Social Security recipients.",misleading,false,False,['pension'],14,False,0,0.0,0,2018-01-24T12:56:34,https://www.snopes.com/fact-check/tom-cotton-drug-testing/,91116,94487,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart is a fact-check-style meta-description.",False,False,False,True,2,24,factors_audit_chunk_05_completed.csv,snopes_050,Snopes,round1_individually_valid,yes,,,,,in january 2018 senator tom cotton called for drug testing for social security recipients,['pension'],{'pension'},0,2,False
round2_africa_check_012,Africa Check,genuine,"""Tax collections for the first half of the current financial year rose at the fastest pace since president Uhuru Kenyatta took power in 2013 …""",genuine,correct,True,['tax'],25,True,1,1.0,8,2022-02-07T00:00:00,https://africacheck.org/fact-checks/reports/kenyan-newspaper-right-tax-revenue-rose-fastest-under-president-kenyatta,19011,17078,yes,yes,yes,yes,,"Individually acceptable, but pair removed because the misleading counterpart failed the audit.",False,False,False,False,0,25,factors_audit_chunk_02_completed.csv,africa_check_024,Africa Check,round1_individually_valid,yes,,,,,tax collections for the first half of the current financial year rose at the fastest pace since president uhuru kenyatta took power in 2013,['tax'],{'tax'},0,1,False
round2_africa_check_012,Africa Check,misleading,"Did Kenya's prime cabinet secretary criticise own government over controversial house tax? No, video is from 2019",misleading,fake,false,['tax'],17,True,1,1.0,8,2023-05-18T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/did-kenyas-prime-cabinet-secretary-criticise-own-government,20055,18137,,,,,,,False,,,False,1,25,,,Africa Check,reserve_unreviewed,no,947.0,misleading,1.0,fake,did kenya s prime cabinet secretary criticise own government over controversial house tax no video is from 2019,['tax'],{'tax'},1,1,False
round2_africa_check_011,Africa Check,genuine,"""The duty waiver was made in April… and we actually asked importers to import maize from as early as 1 month ago""",genuine,correct,True,['trade'],22,True,1,1.0,7,2017-05-21T00:00:00,https://africacheck.org/fact-checks/reports/fact-checking-kenyas-deputy-president-maize-imports-debt-electricity-police,15958,13961,yes,yes,yes,yes,,"Individually acceptable, but pair removed because the misleading counterpart failed the audit.",False,False,False,False,0,26,factors_audit_chunk_02_completed.csv,africa_check_022,Africa Check,round1_individually_valid,yes,,,,,the duty waiver was made in april and we actually asked importers to import maize from as early as 1 month ago,['trade'],{'trade'},0,1,False
round2_africa_check_011,Africa Check,misleading,"In the first quarter of 2018, Nigeria earned N577 billion from exports of agricultural produce.",misleading,incorrect,false,['trade'],15,True,1,1.0,7,2018-11-01T00:00:00,https://africacheck.org/fact-checks/reports/buhari-campaign-gets-its-numbers-wrong-about-record-nigeria-agricultural,16215,14220,,,,,,,False,,,False,1,26,,,Africa Check,reserve_unreviewed,no,5269.0,misleading,1.0,incorrect,in the first quarter of 2018 nigeria earned n577 billion from exports of agricultural produce,['trade'],{'trade'},1,1,False
round2_grass_fact_check_003,Grass Fact Check,genuine,"""We had a current account deficit at a historic low in 2019 and we expect the worst in 2020. This very factor created pressure on exchange rate and it was transmitted to inflation"".",genuine,true,true,"['deficit', 'inflation', 'currency']",33,True,1,0.3333333333333333,7,2021-02-08T00:00:00,https://factcheck.ge/en/story/39068--we-had-a-current-account-deficit-at-a-historic-low-in-2019-and-we-expect-the-worst-in-2020-this-very-factor-created-pressure-on-exchange-rate-and-it-was-transmitted-to-inflation,43934,44106,,,,,,,False,,,False,1,27,,,Grass Fact Check,reserve_unreviewed,no,25572.0,genuine,3.0,true,we had a current account deficit at a historic low in 2019 and we expect the worst in 2020 this very factor created pressure on exchange rate and it was transmitted to inflation,"['deficit', 'inflation', 'currency']","{'currency', 'deficit', 'inflation'}",1,1,False
round2_grass_fact_check_003,Grass Fact Check,misleading,"Mamuka Bakhtadze: In the course of this year, the current account deficit decreased from 13% to 4.5% which is an unprecedented success all over the world",misleading,lie,False,['deficit'],26,True,1,0.3333333333333333,7,2019-10-16T00:00:00,https://factcheck.ge/en/story/38231-mamuka-bakhtadze-in-the-course-of-this-year-the-current-account-deficit-decreased-from-13-to-4-5-estimate-for-2019-which-is-an-unprecedented-success-all-over-the-world,43648,43820,yes,yes,yes,yes,,Rejected pair: genuine row does not identify the country/economy to which the trade deficit and tourism revenue refer.,False,False,False,False,0,27,factors_audit_chunk_01_completed.csv,grass_fact_check_021,Grass Fact Check,round1_individually_valid,yes,,,,,mamuka bakhtadze in the course of this year the current account deficit decreased from 13 to 4 5 which is an unprecedented success all over the world,['deficit'],{'deficit'},0,1,False
round2_africa_check_010,Africa Check,genuine,Agriculture has made the largest contribution… to the improved growth of our economy in the second and third quarters of 2017.,genuine,correct,True,['macroeconomy'],21,True,1,1.0,4,2018-02-16T00:00:00,https://africacheck.org/fact-checks/reports/fact-checked-pres-cyril-ramaphosas-first-ever-state-nation-address,16074,14077,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is written as a fact-check conclusion.",False,False,False,False,0,28,factors_audit_chunk_05_completed.csv,africa_check_001,Africa Check,round1_individually_valid,yes,,,,,agriculture has made the largest contribution to the improved growth of our economy in the second and third quarters of 2017,['macroeconomy'],{'macroeconomy'},0,1,False
round2_africa_check_010,Africa Check,misleading,"Before the creation of Nitda, the ICT sector was contributing less than 0.5% to the country's GDP.",misleading,incorrect,false,['macroeconomy'],17,True,1,1.0,4,2022-03-02T00:00:00,https://africacheck.org/fact-checks/reports/verifying-nigeria-ict-heads-claims-about-sectors-contribution-nigerias-economy,19152,17222,,,,,,,False,,,False,1,28,,,Africa Check,reserve_unreviewed,no,5893.0,misleading,1.0,incorrect,before the creation of nitda the ict sector was contributing less than 0 5 to the country s gdp,['macroeconomy'],{'macroeconomy'},1,1,False
round2_africa_check_007,Africa Check,genuine,Kenya's parliament approves county funding based on five-year-old revenue data,genuine,correct,True,['company_finance'],10,True,1,1.0,2,2019-07-11T00:00:00,https://africacheck.org/fact-checks/reports/yes-kenyas-county-funding-based-five-year-old-national-revenue-figures,16524,14537,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is too vague to function as a standalone claim.",False,False,False,False,0,29,factors_audit_chunk_03_completed.csv,africa_check_016,Africa Check,round1_individually_valid,yes,,,,,kenya s parliament approves county funding based on five year old revenue data,['company_finance'],{'company_finance'},0,1,False
round2_africa_check_007,Africa Check,misleading,Examining popular website Legit.ng's claims about MTN Nigeria's 'historic' N2 trillion revenue,misleading,false,false,['company_finance'],12,True,1,1.0,2,2023-02-20T00:00:00,https://africacheck.org/fact-checks/spotchecks/examining-popular-website-legitngs-claims-about-mtn-nigerias-historic-n2,19803,17879,,,,,,,False,,,False,1,29,,,Africa Check,reserve_unreviewed,no,6057.0,misleading,1.0,false,examining popular website legit ng s claims about mtn nigeria s historic n2 trillion revenue,['company_finance'],{'company_finance'},1,1,False
round2_africa_check_008,Africa Check,genuine,"Unemployment has decreased ""for seven consecutive quarters since 2021"".",genuine,correct,True,['employment'],9,True,1,1.0,2,2023-09-29T00:00:00,https://africacheck.org/fact-checks/reports/declining-unemployment-figures-south-africa-are-good-news-context-always,20359,18452,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is written as a fact-check conclusion.",False,False,False,False,0,30,factors_audit_chunk_03_completed.csv,africa_check_018,Africa Check,round1_individually_valid,yes,,,,,unemployment has decreased for seven consecutive quarters since 2021,['employment'],{'employment'},0,1,False
round2_africa_check_008,Africa Check,misleading,Youth unemployment in Nigeria is almost 70%.,misleading,incorrect,false,['employment'],7,True,1,1.0,2,2020-02-05T00:00:00,https://africacheck.org/fact-checks/reports/youth-unemployment-nigeria-almost-getting-70,17047,15069,,,,,,,False,,,False,1,30,,,Africa Check,reserve_unreviewed,no,5949.0,misleading,1.0,incorrect,youth unemployment in nigeria is almost 70,['employment'],{'employment'},1,1,False
round2_africa_check_004,Africa Check,genuine,"""According to Kenya's auditor general, the country may lose Mombasa port if it defaults on loan repayment.""",genuine,correct,True,['loan'],17,True,1,1.0,1,2022-02-24T00:00:00,https://africacheck.org/fact-checks/reports/nigerian-online-publication-botches-kenyas-china-debt-numbers-right-about-port,18956,17020,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart uses verdict-revealing correction wording.",False,False,False,False,0,31,factors_audit_chunk_04_completed.csv,africa_check_015,Africa Check,round1_individually_valid,yes,,,,,according to kenya s auditor general the country may lose mombasa port if it defaults on loan repayment,['loan'],{'loan'},0,1,False
round2_africa_check_004,Africa Check,misleading,"IMF to take Kenyatta-owned Brookside Dairy as collateral for loan to Kenya government? No, headline from satirical website",misleading,false,false,['loan'],18,True,1,1.0,1,2021-05-17T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/imf-take-kenyatta-owned-brookside-dairy-collateral-loan,18455,16510,,,,,,,False,,,False,1,31,,,Africa Check,reserve_unreviewed,no,1565.0,misleading,1.0,false,imf to take kenyatta owned brookside dairy as collateral for loan to kenya government no headline from satirical website,['loan'],{'loan'},1,1,False
round2_africa_check_005,Africa Check,genuine,Gauteng is the seventh largest economy in Africa,genuine,correct,True,['macroeconomy'],8,True,1,1.0,1,2018-11-19T00:00:00,https://africacheck.org/fact-checks/reports/does-gauteng-make-third-south-africas-gdp-and-it-africas-seventh-biggest,16206,14210,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is only an article heading.",False,False,False,False,0,32,factors_audit_chunk_05_completed.csv,africa_check_002,Africa Check,round1_individually_valid,yes,,,,,gauteng is the seventh largest economy in africa,['macroeconomy'],{'macroeconomy'},0,1,False
round2_africa_check_005,Africa Check,misleading,Kenya's last recession was recorded in 1992.,misleading,incorrect,false,['macroeconomy'],7,True,1,1.0,1,2020-11-10T00:00:00,https://africacheck.org/fact-checks/reports/kenyas-last-economic-recession-was-2002-not-1992-major-tv-station-claimed,17992,16039,,,,,,,False,,,False,1,32,,,Africa Check,reserve_unreviewed,no,5594.0,misleading,1.0,incorrect,kenya s last recession was recorded in 1992,['macroeconomy'],{'macroeconomy'},1,1,False
round2_africa_check_015,Africa Check,genuine,"""The amount of revenue collected by the Kenya Revenue Authority is more than the amount of revenue collected by Uganda, Tanzania, Rwanda and Burundi combined.""",genuine,correct,True,['company_finance'],25,True,1,0.5,1,2023-03-01T00:00:00,https://africacheck.org/fact-checks/reports/third-kenyas-budget-stolen-we-checked-former-senators-claim-about-much,19993,18074,yes,yes,yes,yes,,"Rejected pair: misleading row is a correction headline ('No, ...') about an AI-generated image, not a financial claim, and its sentence meaning conflicts with the misleading label.",False,False,False,False,0,33,factors_audit_chunk_01_completed.csv,africa_check_025,Africa Check,round1_individually_valid,yes,,,,,the amount of revenue collected by the kenya revenue authority is more than the amount of revenue collected by uganda tanzania rwanda and burundi combined,['company_finance'],{'company_finance'},0,1,False
round2_africa_check_015,Africa Check,misleading,"All the ordinary revenue collected by the Kenya Revenue Authority is used to repay the country's local and foreign loans, currently worth more than KSh6 trillion.",misleading,incorrect,false,"['loan', 'company_finance']",26,True,1,0.5,1,2020-04-09T00:00:00,https://africacheck.org/fact-checks/reports/no-not-all-kenyas-revenue-used-repay-countrys-ksh6-trillion-debt,17339,15372,,,,,,,False,,,False,1,33,,,Africa Check,reserve_unreviewed,no,5712.0,misleading,2.0,incorrect,all the ordinary revenue collected by the kenya revenue authority is used to repay the country s local and foreign loans currently worth more than ksh6 trillion,"['loan', 'company_finance']","{'company_finance', 'loan'}",1,1,False
round2_africa_check_014,Africa Check,genuine,South African Airways has not made a profit since 2011,genuine,correct,True,['company_finance'],10,True,1,0.5,0,2018-12-06T00:00:00,https://africacheck.org/fact-checks/reports/south-african-airways-has-lost-billions-seven-unprofitable-years,16153,14156,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is not a financial claim as written.",False,False,False,False,0,34,factors_audit_chunk_04_completed.csv,africa_check_014,Africa Check,round1_individually_valid,yes,,,,,south african airways has not made a profit since 2011,['company_finance'],{'company_finance'},0,1,False
round2_africa_check_014,Africa Check,misleading,99% of revenue is being committed to debt servicing alone.,misleading,incorrect,false,"['debt', 'company_finance']",10,True,1,0.5,0,2020-08-12T00:00:00,https://africacheck.org/fact-checks/reports/nigeria-officially-broke-why-prominent-economists-warning-needs-larger-view,17724,15764,,,,,,,False,,,False,1,34,,,Africa Check,reserve_unreviewed,no,5652.0,misleading,2.0,incorrect,99 of revenue is being committed to debt servicing alone,"['debt', 'company_finance']","{'company_finance', 'debt'}",1,1,False
round2_snopes_011,Snopes,genuine,John McCain said he would define the income level that divides the middle class from the rich as $5 million,genuine,true,True,['income'],20,True,1,0.3333333333333333,9,2008-09-13T21:00:48,https://www.snopes.com/fact-check/the-five-million-dollar-man/,97014,100476,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart uses 'low-income' only as a housing descriptor.",False,False,False,False,0,35,factors_audit_chunk_07_completed.csv,snopes_027,Snopes,round1_individually_valid,yes,,,,,john mccain said he would define the income level that divides the middle class from the rich as 5 million,['income'],{'income'},0,2,False
round2_snopes_011,Snopes,misleading,"Congress has eliminated the child tax credit, the earned income tax credit , and mortgage deductions from the tax code under pressure from lobby groups and the Koch brothers",misleading,false,False,"['tax', 'income', 'interest_mortgage']",29,True,1,0.3333333333333333,9,2014-11-13T20:16:44,https://www.snopes.com/fact-check/koch-druthers/,95453,98897,yes,yes,yes,yes,,"Rejected pair: genuine row is about what appeared on a White House webpage, not a direct economic proposition.",False,False,False,False,0,35,factors_audit_chunk_01_completed.csv,snopes_083,Snopes,round1_individually_valid,yes,,,,,congress has eliminated the child tax credit the earned income tax credit and mortgage deductions from the tax code under pressure from lobby groups and the koch brothers,"['tax', 'income', 'interest_mortgage']","{'tax', 'interest_mortgage', 'income'}",0,2,False
round2_snopes_008,Snopes,genuine,"The 2017 tax reform bill eliminates personal deductions for state and local taxes , while offering tax breaks for parents who send their children to private schools.",genuine,true,True,['tax'],27,True,1,1.0,4,2017-12-05T18:17:42,https://www.snopes.com/fact-check/tax-bill-private-schools/,91310,94682,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is a fabricated quotation rather than a tax claim.",False,False,False,False,0,36,factors_audit_chunk_07_completed.csv,snopes_022,Snopes,round1_individually_valid,yes,,,,,the 2017 tax reform bill eliminates personal deductions for state and local taxes while offering tax breaks for parents who send their children to private schools,['tax'],{'tax'},0,2,False
round2_snopes_008,Snopes,misleading,"The U.S. government grants tax holidays to certain favored groups of immigrants and provides them with free housing, new cars, and clothing allowances.",misleading,false,False,['tax'],23,True,1,1.0,4,1998-12-01T06:09:34,https://www.snopes.com/fact-check/tax-holidays-for-immigrants/,99364,102834,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,36,factors_audit_chunk_07_completed.csv,snopes_013,Snopes,round1_individually_valid,yes,,,,,the u s government grants tax holidays to certain favored groups of immigrants and provides them with free housing new cars and clothing allowances,['tax'],{'tax'},0,2,False
round2_snopes_006,Snopes,genuine,Roughly 25% of the nation's debt was incurred during the Trump Administration.,genuine,true,True,['debt'],12,True,1,1.0,3,2023-01-19T23:20:22,https://www.snopes.com/fact-check/trump-debt-25-percent/,83302,86381,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart uses “debt” figuratively rather than financially.",False,False,False,False,0,37,factors_audit_chunk_03_completed.csv,snopes_059,Snopes,round1_individually_valid,yes,,,,,roughly 25 of the nation s debt was incurred during the trump administration,['debt'],{'debt'},0,2,False
round2_snopes_006,Snopes,misleading,Consumers are not obligated to pay back debt that creditors have written off and sold.,misleading,false,False,['debt'],15,True,1,1.0,3,2017-06-02T14:54:51,https://www.snopes.com/fact-check/paying-sold-debt/,91947,95325,yes,yes,yes,yes,,Rejected pair: genuine row is primarily an image-authenticity claim; debt is only content inside the pictured chart.,False,False,True,False,0,37,factors_audit_chunk_01_completed.csv,snopes_073,Snopes,round1_individually_valid,yes,,,,,consumers are not obligated to pay back debt that creditors have written off and sold,['debt'],{'debt'},0,2,False
round2_snopes_007,Snopes,genuine,Chase Bank deleted a tweet advising consumers to shore up low account balances by not eating out or buying coffee.,genuine,true,True,['banking'],20,True,1,1.0,3,2019-04-29T11:59:00,https://www.snopes.com/fact-check/chase-bank-deleted-tweet/,89461,92765,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is primarily a television-content claim.",False,False,False,False,0,38,factors_audit_chunk_05_completed.csv,snopes_042,Snopes,round1_individually_valid,yes,,,,,chase bank deleted a tweet advising consumers to shore up low account balances by not eating out or buying coffee,['banking'],{'banking'},0,2,False
round2_snopes_007,Snopes,misleading,"Opening a text message that says ""Trump was arrested"" will result in your bank account being attacked.",misleading,false,False,['banking'],17,True,1,1.0,3,2024-11-15T00:52:59,https://www.snopes.com/fact-check/trump-arrested-scam-text/,80457,83395,yes,yes,yes,yes,,"Individually acceptable as a financial-scam claim, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,38,factors_audit_chunk_07_completed.csv,snopes_015,Snopes,round1_individually_valid,yes,,,,,opening a text message that says trump was arrested will result in your bank account being attacked,['banking'],{'banking'},0,2,False
round2_africa_check_001,Africa Check,genuine,"""Annual diaspora remittances represent more than 3% of the GDP.""",genuine,correct,True,['macroeconomy'],10,True,1,1.0,2,2022-08-08T00:00:00,https://africacheck.org/fact-checks/reports/kenyadecides2022-fact-checking-raila-odingas-manifesto-ahead-presidential,19358,17431,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart supplies the fact-check answer.",False,False,False,False,0,39,factors_audit_chunk_05_completed.csv,africa_check_009,Africa Check,round1_individually_valid,yes,,,,,annual diaspora remittances represent more than 3 of the gdp,['macroeconomy'],{'macroeconomy'},0,2,False
round2_africa_check_001,Africa Check,misleading,Nigeria's current status as Africa's largest economy was achieved under president Buhari.,misleading,incorrect,False,['macroeconomy'],12,True,1,1.0,2,2021-05-06T00:00:00,https://africacheck.org/fact-checks/reports/twitter-opts-ghana-office-nigerias-top-political-parties-cast-blame-did-they,18474,16530,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart contains correction framing.",False,False,False,False,0,39,factors_audit_chunk_05_completed.csv,africa_check_008,Africa Check,round1_individually_valid,yes,,,,,nigeria s current status as africa s largest economy was achieved under president buhari,['macroeconomy'],{'macroeconomy'},0,2,False
round2_africa_check_002,Africa Check,genuine,The temporary employment relief scheme provided wage subsidies to 5.7 million workers.,genuine,correct,True,['employment'],12,True,1,1.0,2,2023-09-22T00:00:00,https://africacheck.org/fact-checks/reports/part-2-more-claims-ancs-2019ancmanifestoreview-rally-fact-checked,20368,18461,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is written as an affirmative fact-check conclusion.",False,False,False,False,0,40,factors_audit_chunk_05_completed.csv,africa_check_011,Africa Check,round1_individually_valid,yes,,,,,the temporary employment relief scheme provided wage subsidies to 5 7 million workers,['employment'],{'employment'},0,2,False
round2_africa_check_002,Africa Check,misleading,R8 out of every R10 spent by government goes to salaries of civil servants,misleading,incorrect,False,['employment'],14,True,1,1.0,2,2018-10-24T00:00:00,https://africacheck.org/fact-checks/reports/do-south-africas-civil-servants-get-r8-out-every-r10-government-spends,16209,14213,yes,yes,yes,yes,,"Individually acceptable, but pair removed because the genuine counterpart failed the audit.",False,False,False,False,0,40,factors_audit_chunk_02_completed.csv,africa_check_019,Africa Check,round1_individually_valid,yes,,,,,r8 out of every r10 spent by government goes to salaries of civil servants,['employment'],{'employment'},0,2,False
round2_snopes_003,Snopes,genuine,Chase Bank does not allow cash deposits made by non-account holders,genuine,true,True,['banking'],11,True,1,1.0,2,2014-09-20T12:00:00,https://www.snopes.com/fact-check/chasing-money/,95600,99045,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is a crime/video claim rather than financial misinformation.",False,False,False,False,0,41,factors_audit_chunk_05_completed.csv,snopes_047,Snopes,round1_individually_valid,yes,,,,,chase bank does not allow cash deposits made by non account holders,['banking'],{'banking'},0,2,False
round2_snopes_003,Snopes,misleading,"Sberbank, Russia's largest bank, limited cash withdrawals to $20 in late February 2022.",misleading,false,False,['banking'],13,True,1,1.0,2,2022-02-28T12:44:29,https://www.snopes.com/fact-check/sberbank-cash-withdrawal-limit/,85142,88284,yes,yes,yes,yes,,"Individually acceptable as a banking claim, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,41,factors_audit_chunk_07_completed.csv,snopes_028,Snopes,round1_individually_valid,yes,,,,,sberbank russia s largest bank limited cash withdrawals to 20 in late february 2022,['banking'],{'banking'},0,2,False
round2_snopes_004,Snopes,genuine,"In 2018, American taxpayers paid over $90 billion more under the Trump administration's tax law than they did the previous year.",genuine,true,True,['tax'],21,True,1,1.0,2,2019-06-11T17:12:53,https://www.snopes.com/fact-check/american-taxpayers90-billion/,89347,92643,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is a tweet-attribution claim.",False,False,False,False,0,42,factors_audit_chunk_07_completed.csv,snopes_017,Snopes,round1_individually_valid,yes,,,,,in 2018 american taxpayers paid over 90 billion more under the trump administration s tax law than they did the previous year,['tax'],{'tax'},0,2,False
round2_snopes_004,Snopes,misleading,"President Obama has issued an executive order granting a $2,350 dollar tax rebate to every American who filed a tax return for 2014",misleading,false,False,['tax'],23,True,1,1.0,2,2015-11-11T08:15:20,https://www.snopes.com/fact-check/obama-orders-2350-dollar-tax-rebate-november/,94707,98136,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the genuine counterpart is not primarily financial.",False,False,False,False,0,42,factors_audit_chunk_07_completed.csv,snopes_011,Snopes,round1_individually_valid,yes,,,,,president obama has issued an executive order granting a 2 350 dollar tax rebate to every american who filed a tax return for 2014,['tax'],{'tax'},0,2,False
round2_snopes_005,Snopes,genuine,Sears pays the difference in salaries and maintains benefits for its called-up military reservist employees,genuine,true,True,['employment'],15,True,1,1.0,2,2003-03-20T12:00:00,https://www.snopes.com/fact-check/sears-military-pay/,98242,101710,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart matched 'wage' only as a verb.",False,False,False,False,0,43,factors_audit_chunk_07_completed.csv,snopes_032,Snopes,round1_individually_valid,yes,,,,,sears pays the difference in salaries and maintains benefits for its called up military reservist employees,['employment'],{'employment'},0,2,False
round2_snopes_005,Snopes,misleading,Women in Germany face the loss of unemployment benefits if they decline to accept work in brothels,misleading,false,False,['employment'],17,True,1,1.0,2,2014-08-08T15:12:04,https://www.snopes.com/fact-check/hot-jobs/,95648,99094,yes,yes,yes,yes,,"Individually acceptable as a labour-benefits claim, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,43,factors_audit_chunk_07_completed.csv,snopes_020,Snopes,round1_individually_valid,yes,,,,,women in germany face the loss of unemployment benefits if they decline to accept work in brothels,['employment'],{'employment'},0,2,False
round2_snopes_002,Snopes,genuine,A review of IRS procedures found thousands of tax returns linked to the same addresses.,genuine,true,True,['tax'],15,True,1,1.0,1,2013-06-22T00:01:00,https://www.snopes.com/fact-check/irs-sent-thousands-of-tax-refunds-same-addresses/,95981,99432,yes,yes,yes,yes,,"Individually acceptable, but the pair is removed because the misleading counterpart is an implausible theft anecdote.",False,False,False,False,0,44,factors_audit_chunk_07_completed.csv,snopes_026,Snopes,round1_individually_valid,yes,,,,,a review of irs procedures found thousands of tax returns linked to the same addresses,['tax'],{'tax'},0,2,False
