split,matched_pair_id,misleading_id,genuine_id,misleading_topic,genuine_topic,exact_topic_match,misleading_word_count,genuine_word_count,absolute_word_difference
train,train_pair_0380,2668,2810,public_finance,public_finance,True,16,16,0
train,train_pair_0381,3208,2990,public_finance,public_finance,True,16,16,0
train,train_pair_0382,3466,3090,public_finance,public_finance,True,16,16,0
train,train_pair_0383,3785,3150,public_finance,public_finance,True,16,16,0
train,train_pair_0384,4754,3169,public_finance,public_finance,True,16,16,0
train,train_pair_0385,4833,3641,public_finance,public_finance,True,16,16,0
train,train_pair_0386,4920,4384,public_finance,public_finance,True,16,16,0
train,train_pair_0387,5936,4593,public_finance,public_finance,True,16,16,0
train,train_pair_0388,13641,5107,public_finance,public_finance,True,16,16,0
train,train_pair_0389,17350,5564,public_finance,public_finance,True,16,16,0
train,train_pair_0390,17483,5680,public_finance,public_finance,True,16,16,0
train,train_pair_0391,18745,6934,public_finance,public_finance,True,16,16,0
train,train_pair_0392,22578,7535,public_finance,public_finance,True,16,16,0
train,train_pair_0393,22951,7869,public_finance,public_finance,True,16,16,0
train,train_pair_0394,2261,925,public_finance,public_finance,True,17,17,0
train,train_pair_0395,2437,3399,public_finance,public_finance,True,17,17,0
train,train_pair_0396,5988,3839,public_finance,public_finance,True,17,17,0
train,train_pair_0397,6599,4029,public_finance,public_finance,True,17,17,0
train,train_pair_0398,7297,4067,public_finance,public_finance,True,17,17,0
train,train_pair_0399,9420,4728,public_finance,public_finance,True,17,17,0
train,train_pair_0400,12893,4928,public_finance,public_finance,True,17,17,0
train,train_pair_0401,17068,4970,public_finance,public_finance,True,17,17,0
train,train_pair_0402,18156,7366,public_finance,public_finance,True,17,17,0
train,train_pair_0403,18648,7482,public_finance,public_finance,True,17,17,0
train,train_pair_0404,3087,1291,public_finance,public_finance,True,18,18,0
train,train_pair_0405,4303,1926,public_finance,public_finance,True,18,18,0
train,train_pair_0406,5183,3747,public_finance,public_finance,True,18,18,0
train,train_pair_0407,5637,6276,public_finance,public_finance,True,18,18,0
train,train_pair_0408,6493,6662,public_finance,public_finance,True,18,18,0
train,train_pair_0409,13627,7772,public_finance,public_finance,True,18,18,0
train,train_pair_0410,14911,9391,public_finance,public_finance,True,18,18,0
train,train_pair_0411,19994,11138,public_finance,public_finance,True,18,18,0
train,train_pair_0412,20076,11615,public_finance,public_finance,True,18,18,0
train,train_pair_0413,1639,3356,public_finance,public_finance,True,19,19,0
train,train_pair_0414,2274,4682,public_finance,public_finance,True,19,19,0
train,train_pair_0415,4310,4712,public_finance,public_finance,True,19,19,0
train,train_pair_0416,7523,5198,public_finance,public_finance,True,19,19,0
train,train_pair_0417,10365,6329,public_finance,public_finance,True,19,19,0
train,train_pair_0418,20570,7294,public_finance,public_finance,True,19,19,0
train,train_pair_0419,1517,747,public_finance,public_finance,True,20,20,0
train,train_pair_0420,2324,968,public_finance,public_finance,True,20,20,0
train,train_pair_0421,2813,2879,public_finance,public_finance,True,20,20,0
train,train_pair_0422,3071,6992,public_finance,public_finance,True,20,20,0
train,train_pair_0423,3100,7220,public_finance,public_finance,True,20,20,0
train,train_pair_0424,3710,7310,public_finance,public_finance,True,20,20,0
train,train_pair_0425,5566,7681,public_finance,public_finance,True,20,20,0
train,train_pair_0426,5681,7888,public_finance,public_finance,True,20,20,0
train,train_pair_0427,5959,8005,public_finance,public_finance,True,20,20,0
train,train_pair_0428,8776,8593,public_finance,public_finance,True,20,20,0
train,train_pair_0429,14665,9096,public_finance,public_finance,True,20,20,0
train,train_pair_0430,9580,1377,public_finance,public_finance,True,21,21,0
train,train_pair_0431,14398,1500,public_finance,public_finance,True,21,21,0
train,train_pair_0432,3070,3511,public_finance,public_finance,True,22,22,0
train,train_pair_0433,8468,3655,public_finance,public_finance,True,22,22,0
train,train_pair_0434,16192,3898,public_finance,public_finance,True,22,22,0
train,train_pair_0435,17729,4777,public_finance,public_finance,True,22,22,0
train,train_pair_0436,3489,883,public_finance,public_finance,True,23,23,0
train,train_pair_0437,4222,3390,public_finance,public_finance,True,23,23,0
train,train_pair_0438,7954,3783,public_finance,public_finance,True,23,23,0
train,train_pair_0439,16836,4053,public_finance,public_finance,True,23,23,0
train,train_pair_0440,17716,5496,public_finance,public_finance,True,23,23,0
train,train_pair_0441,2829,999,public_finance,public_finance,True,24,24,0
train,train_pair_0442,3873,1718,public_finance,public_finance,True,24,24,0
train,train_pair_0443,4597,4318,public_finance,public_finance,True,24,24,0
train,train_pair_0444,5316,6376,public_finance,public_finance,True,24,24,0
train,train_pair_0445,5516,8430,public_finance,public_finance,True,24,24,0
train,train_pair_0446,840,1508,public_finance,public_finance,True,25,25,0
train,train_pair_0447,1743,2055,public_finance,public_finance,True,25,25,0
train,train_pair_0448,1818,2622,public_finance,public_finance,True,25,25,0
train,train_pair_0449,2926,2675,public_finance,public_finance,True,25,25,0
train,train_pair_0450,3088,3324,public_finance,public_finance,True,25,25,0
train,train_pair_0451,3122,3705,public_finance,public_finance,True,25,25,0
train,train_pair_0452,4492,4061,public_finance,public_finance,True,25,25,0
train,train_pair_0453,4679,4900,public_finance,public_finance,True,25,25,0
train,train_pair_0454,5805,5442,public_finance,public_finance,True,25,25,0
train,train_pair_0455,6096,6094,public_finance,public_finance,True,25,25,0
train,train_pair_0456,6315,6902,public_finance,public_finance,True,25,25,0
train,train_pair_0457,848,3155,public_finance,public_finance,True,26,26,0
train,train_pair_0458,2825,5009,public_finance,public_finance,True,26,26,0
train,train_pair_0459,3548,16028,public_finance,public_finance,True,26,26,0
train,train_pair_0460,4113,17964,public_finance,public_finance,True,26,26,0
train,train_pair_0461,6174,1321,public_finance,public_finance,True,26,27,1
train,train_pair_0462,11209,1361,public_finance,public_finance,True,26,27,1
train,train_pair_0463,822,1372,public_finance,public_finance,True,27,27,0
train,train_pair_0464,4333,2103,public_finance,public_finance,True,27,27,0
train,train_pair_0465,7925,3141,public_finance,public_finance,True,27,27,0
train,train_pair_0466,8447,3792,public_finance,public_finance,True,27,27,0
train,train_pair_0467,18018,3911,public_finance,public_finance,True,27,27,0
train,train_pair_0468,19426,4073,public_finance,public_finance,True,27,27,0
train,train_pair_0469,954,1444,public_finance,public_finance,True,28,28,0
train,train_pair_0470,2543,2747,public_finance,public_finance,True,28,28,0
train,train_pair_0471,3521,3744,public_finance,public_finance,True,28,28,0
train,train_pair_0472,6372,4611,public_finance,public_finance,True,28,28,0
train,train_pair_0473,10858,5400,public_finance,public_finance,True,28,28,0
train,train_pair_0474,13408,11452,public_finance,public_finance,True,28,28,0
train,train_pair_0475,177,1326,public_finance,public_finance,True,29,29,0
train,train_pair_0476,5775,10112,public_finance,public_finance,True,29,29,0
train,train_pair_0477,7606,13117,public_finance,public_finance,True,29,29,0
train,train_pair_0478,9442,3094,public_finance,public_finance,True,29,30,1
train,train_pair_0479,21239,3980,public_finance,public_finance,True,29,30,1
train,train_pair_0480,1387,10917,public_finance,public_finance,True,30,30,0
train,train_pair_0481,7096,11296,public_finance,public_finance,True,30,30,0
train,train_pair_0482,10039,13294,public_finance,public_finance,True,30,30,0
train,train_pair_0483,1227,827,public_finance,public_finance,True,32,32,0
train,train_pair_0484,3069,1345,public_finance,public_finance,True,32,32,0
train,train_pair_0485,5800,3465,public_finance,public_finance,True,32,32,0
train,train_pair_0486,6092,832,public_finance,public_finance,True,33,33,0
train,train_pair_0487,10335,2760,public_finance,public_finance,True,33,33,0
train,train_pair_0488,5192,5621,public_finance,public_finance,True,34,34,0
train,train_pair_0489,9450,3316,public_finance,public_finance,True,34,33,1
train,train_pair_0490,14400,3422,public_finance,public_finance,True,34,33,1
train,train_pair_0491,1088,17574,public_finance,public_finance,True,35,35,0
train,train_pair_0492,4523,823,public_finance,public_finance,True,35,36,1
train,train_pair_0493,5866,3525,public_finance,public_finance,True,35,36,1
train,train_pair_0494,4246,7286,public_finance,public_finance,True,36,36,0
train,train_pair_0495,844,5584,public_finance,public_finance,True,38,38,0
train,train_pair_0496,4095,4676,public_finance,public_finance,True,38,39,1
train,train_pair_0497,17684,1279,public_finance,public_finance,True,38,41,3
train,train_pair_0498,2312,1313,public_finance,public_finance,True,43,42,1
train,train_pair_0499,11179,16311,public_finance,public_finance,True,43,44,1
train,train_pair_0500,3022,2259,taxation,taxation,True,5,6,1
train,train_pair_0501,13621,252,taxation,taxation,True,5,7,2
train,train_pair_0502,5872,510,taxation,taxation,True,6,7,1
train,train_pair_0503,1185,9114,taxation,taxation,True,7,7,0
train,train_pair_0504,3964,13885,taxation,taxation,True,7,7,0
train,train_pair_0505,1225,3023,taxation,taxation,True,8,8,0
train,train_pair_0506,2594,3578,taxation,taxation,True,8,8,0
train,train_pair_0507,3831,4765,taxation,taxation,True,8,8,0
train,train_pair_0508,6047,6313,taxation,taxation,True,8,8,0
train,train_pair_0509,8633,6719,taxation,taxation,True,8,8,0
train,train_pair_0510,12716,7132,taxation,taxation,True,8,8,0
train,train_pair_0511,20254,11652,taxation,taxation,True,8,8,0
train,train_pair_0512,2275,1315,taxation,taxation,True,9,9,0
train,train_pair_0513,2590,1356,taxation,taxation,True,9,9,0
train,train_pair_0514,4474,1975,taxation,taxation,True,9,9,0
train,train_pair_0515,5045,3557,taxation,taxation,True,9,9,0
train,train_pair_0516,6600,5141,taxation,taxation,True,9,9,0
train,train_pair_0517,7937,6239,taxation,taxation,True,9,9,0
train,train_pair_0518,9243,6252,taxation,taxation,True,9,9,0
train,train_pair_0519,9365,7568,taxation,taxation,True,9,9,0
train,train_pair_0520,13899,8271,taxation,taxation,True,9,9,0
train,train_pair_0521,403,276,taxation,taxation,True,10,10,0
train,train_pair_0522,5170,317,taxation,taxation,True,10,10,0
train,train_pair_0523,5948,2446,taxation,taxation,True,10,10,0
train,train_pair_0524,6033,4089,taxation,taxation,True,10,10,0
train,train_pair_0525,6117,4771,taxation,taxation,True,10,10,0
train,train_pair_0526,6341,6152,taxation,taxation,True,10,10,0
train,train_pair_0527,8569,8010,taxation,taxation,True,10,10,0
train,train_pair_0528,9551,8331,taxation,taxation,True,10,10,0
train,train_pair_0529,10848,8690,taxation,taxation,True,10,10,0
train,train_pair_0530,10912,9056,taxation,taxation,True,10,10,0
train,train_pair_0531,11235,10114,taxation,taxation,True,10,10,0
train,train_pair_0532,14797,12462,taxation,taxation,True,10,10,0
train,train_pair_0533,15225,18187,taxation,taxation,True,10,10,0
train,train_pair_0534,19010,21438,taxation,taxation,True,10,10,0
train,train_pair_0535,19275,1151,taxation,taxation,True,10,11,1
train,train_pair_0536,21883,2430,taxation,taxation,True,10,11,1
train,train_pair_0537,574,3318,taxation,taxation,True,11,11,0
train,train_pair_0538,1175,3358,taxation,taxation,True,11,11,0
train,train_pair_0539,1509,3760,taxation,taxation,True,11,11,0
train,train_pair_0540,2330,3885,taxation,taxation,True,11,11,0
train,train_pair_0541,3000,4034,taxation,taxation,True,11,11,0
train,train_pair_0542,4026,4463,taxation,taxation,True,11,11,0
train,train_pair_0543,4727,4937,taxation,taxation,True,11,11,0
train,train_pair_0544,5828,4951,taxation,taxation,True,11,11,0
train,train_pair_0545,5871,5799,taxation,taxation,True,11,11,0
train,train_pair_0546,6390,5945,taxation,taxation,True,11,11,0
train,train_pair_0547,6637,6249,taxation,taxation,True,11,11,0
train,train_pair_0548,7080,6521,taxation,taxation,True,11,11,0
train,train_pair_0549,7451,7017,taxation,taxation,True,11,11,0
train,train_pair_0550,9292,8238,taxation,taxation,True,11,11,0
train,train_pair_0551,9935,9566,taxation,taxation,True,11,11,0
train,train_pair_0552,10882,12786,taxation,taxation,True,11,11,0
train,train_pair_0553,14790,12820,taxation,taxation,True,11,11,0
train,train_pair_0554,16429,13380,taxation,taxation,True,11,11,0
train,train_pair_0555,18324,376,taxation,taxation,True,11,12,1
train,train_pair_0556,18435,695,taxation,taxation,True,11,12,1
train,train_pair_0557,18606,713,taxation,taxation,True,11,12,1
train,train_pair_0558,1097,1429,taxation,taxation,True,12,12,0
train,train_pair_0559,2044,1954,taxation,taxation,True,12,12,0
train,train_pair_0560,2263,2141,taxation,taxation,True,12,12,0
train,train_pair_0561,2369,2853,taxation,taxation,True,12,12,0
train,train_pair_0562,2378,3533,taxation,taxation,True,12,12,0
train,train_pair_0563,2807,4294,taxation,taxation,True,12,12,0
train,train_pair_0564,3945,4596,taxation,taxation,True,12,12,0
train,train_pair_0565,4075,4638,taxation,taxation,True,12,12,0
train,train_pair_0566,4752,4825,taxation,taxation,True,12,12,0
train,train_pair_0567,5942,4964,taxation,taxation,True,12,12,0
train,train_pair_0568,6627,5847,taxation,taxation,True,12,12,0
train,train_pair_0569,6937,5914,taxation,taxation,True,12,12,0
train,train_pair_0570,9310,7161,taxation,taxation,True,12,12,0
train,train_pair_0571,10286,7166,taxation,taxation,True,12,12,0
train,train_pair_0572,13317,7212,taxation,taxation,True,12,12,0
train,train_pair_0573,13834,7403,taxation,taxation,True,12,12,0
train,train_pair_0574,14253,7942,taxation,taxation,True,12,12,0
train,train_pair_0575,14328,8474,taxation,taxation,True,12,12,0
train,train_pair_0576,14536,9057,taxation,taxation,True,12,12,0
train,train_pair_0577,15042,10178,taxation,taxation,True,12,12,0
train,train_pair_0578,16387,11433,taxation,taxation,True,12,12,0
train,train_pair_0579,18669,14575,taxation,taxation,True,12,12,0
train,train_pair_0580,22628,15080,taxation,taxation,True,12,12,0
train,train_pair_0581,418,622,taxation,taxation,True,13,13,0
train,train_pair_0582,577,1855,taxation,taxation,True,13,13,0
train,train_pair_0583,591,3024,taxation,taxation,True,13,13,0
train,train_pair_0584,1419,3215,taxation,taxation,True,13,13,0
train,train_pair_0585,2033,3490,taxation,taxation,True,13,13,0
train,train_pair_0586,2034,4058,taxation,taxation,True,13,13,0
train,train_pair_0587,2078,4166,taxation,taxation,True,13,13,0
train,train_pair_0588,2117,4369,taxation,taxation,True,13,13,0
train,train_pair_0589,2351,4786,taxation,taxation,True,13,13,0
train,train_pair_0590,2411,5208,taxation,taxation,True,13,13,0
train,train_pair_0591,3052,5504,taxation,taxation,True,13,13,0
train,train_pair_0592,3443,5527,taxation,taxation,True,13,13,0
train,train_pair_0593,4849,5615,taxation,taxation,True,13,13,0
train,train_pair_0594,5643,5956,taxation,taxation,True,13,13,0
train,train_pair_0595,6432,6422,taxation,taxation,True,13,13,0
train,train_pair_0596,8775,6632,taxation,taxation,True,13,13,0
train,train_pair_0597,10945,7249,taxation,taxation,True,13,13,0
train,train_pair_0598,13770,8549,taxation,taxation,True,13,13,0
train,train_pair_0599,13982,8654,taxation,taxation,True,13,13,0
train,train_pair_0600,14146,9347,taxation,taxation,True,13,13,0
train,train_pair_0601,16521,10205,taxation,taxation,True,13,13,0
train,train_pair_0602,1887,778,taxation,taxation,True,14,14,0
train,train_pair_0603,4144,1114,taxation,taxation,True,14,14,0
train,train_pair_0604,4381,2950,taxation,taxation,True,14,14,0
train,train_pair_0605,4430,2988,taxation,taxation,True,14,14,0
train,train_pair_0606,5634,3138,taxation,taxation,True,14,14,0
train,train_pair_0607,5960,3243,taxation,taxation,True,14,14,0
train,train_pair_0608,7998,3457,taxation,taxation,True,14,14,0
train,train_pair_0609,8069,3595,taxation,taxation,True,14,14,0
train,train_pair_0610,8122,4102,taxation,taxation,True,14,14,0
train,train_pair_0611,9523,5040,taxation,taxation,True,14,14,0
train,train_pair_0612,10907,6020,taxation,taxation,True,14,14,0
train,train_pair_0613,12458,6177,taxation,taxation,True,14,14,0
train,train_pair_0614,13372,6555,taxation,taxation,True,14,14,0
train,train_pair_0615,13832,7069,taxation,taxation,True,14,14,0
train,train_pair_0616,13930,8075,taxation,taxation,True,14,14,0
train,train_pair_0617,15615,11633,taxation,taxation,True,14,14,0
train,train_pair_0618,18337,12028,taxation,taxation,True,14,14,0
train,train_pair_0619,18692,12411,taxation,taxation,True,14,14,0
train,train_pair_0620,19688,12508,taxation,taxation,True,14,14,0
train,train_pair_0621,20677,13285,taxation,taxation,True,14,14,0
train,train_pair_0622,493,260,taxation,taxation,True,15,15,0
train,train_pair_0623,750,673,taxation,taxation,True,15,15,0
train,train_pair_0624,814,1439,taxation,taxation,True,15,15,0
train,train_pair_0625,1506,4247,taxation,taxation,True,15,15,0
train,train_pair_0626,1637,4666,taxation,taxation,True,15,15,0
train,train_pair_0627,2348,5350,taxation,taxation,True,15,15,0
train,train_pair_0628,2526,7079,taxation,taxation,True,15,15,0
train,train_pair_0629,3287,9823,taxation,taxation,True,15,15,0
train,train_pair_0630,4846,11219,taxation,taxation,True,15,15,0
train,train_pair_0631,5033,11998,taxation,taxation,True,15,15,0
train,train_pair_0632,5482,12890,taxation,taxation,True,15,15,0
train,train_pair_0633,5880,16206,taxation,taxation,True,15,15,0
train,train_pair_0634,5885,16396,taxation,taxation,True,15,15,0
train,train_pair_0635,5933,17724,taxation,taxation,True,15,15,0
train,train_pair_0636,7040,19325,taxation,taxation,True,15,15,0
train,train_pair_0637,9722,22784,taxation,taxation,True,15,15,0
train,train_pair_0638,11268,2236,taxation,taxation,True,15,16,1
train,train_pair_0639,13592,2337,taxation,taxation,True,15,16,1
train,train_pair_0640,14117,5532,taxation,taxation,True,15,16,1
train,train_pair_0641,14785,6157,taxation,taxation,True,15,16,1
train,train_pair_0642,18230,6558,taxation,taxation,True,15,16,1
train,train_pair_0643,21326,6736,taxation,taxation,True,15,16,1
train,train_pair_0644,578,6834,taxation,taxation,True,16,16,0
train,train_pair_0645,800,8401,taxation,taxation,True,16,16,0
train,train_pair_0646,2277,9137,taxation,taxation,True,16,16,0
train,train_pair_0647,2558,10199,taxation,taxation,True,16,16,0
train,train_pair_0648,2559,10477,taxation,taxation,True,16,16,0
train,train_pair_0649,3234,11632,taxation,taxation,True,16,16,0
train,train_pair_0650,3930,11937,taxation,taxation,True,16,16,0
train,train_pair_0651,4581,12726,taxation,taxation,True,16,16,0
train,train_pair_0652,4903,13253,taxation,taxation,True,16,16,0
train,train_pair_0653,6303,13881,taxation,taxation,True,16,16,0
train,train_pair_0654,6314,15623,taxation,taxation,True,16,16,0
train,train_pair_0655,7238,18732,taxation,taxation,True,16,16,0
train,train_pair_0656,7633,23165,taxation,taxation,True,16,16,0
train,train_pair_0657,8674,1156,taxation,taxation,True,16,17,1
train,train_pair_0658,9124,2401,taxation,taxation,True,16,17,1
train,train_pair_0659,12268,3473,taxation,taxation,True,16,17,1
train,train_pair_0660,14089,3564,taxation,taxation,True,16,17,1
train,train_pair_0661,15050,6204,taxation,taxation,True,16,17,1
train,train_pair_0662,21804,6261,taxation,taxation,True,16,17,1
train,train_pair_0663,1020,6453,taxation,taxation,True,17,17,0
train,train_pair_0664,1026,6810,taxation,taxation,True,17,17,0
train,train_pair_0665,3167,7003,taxation,taxation,True,17,17,0
train,train_pair_0666,3436,7205,taxation,taxation,True,17,17,0
train,train_pair_0667,3687,7348,taxation,taxation,True,17,17,0
train,train_pair_0668,4500,7749,taxation,taxation,True,17,17,0
train,train_pair_0669,5018,8396,taxation,taxation,True,17,17,0
train,train_pair_0670,5545,8629,taxation,taxation,True,17,17,0
train,train_pair_0671,5757,9481,taxation,taxation,True,17,17,0
train,train_pair_0672,5983,9758,taxation,taxation,True,17,17,0
train,train_pair_0673,7846,13800,taxation,taxation,True,17,17,0
train,train_pair_0674,9348,13843,taxation,taxation,True,17,17,0
train,train_pair_0675,13869,14016,taxation,taxation,True,17,17,0
train,train_pair_0676,13996,14561,taxation,taxation,True,17,17,0
train,train_pair_0677,14051,19216,taxation,taxation,True,17,17,0
train,train_pair_0678,15115,19713,taxation,taxation,True,17,17,0
train,train_pair_0679,16277,1766,taxation,taxation,True,17,18,1
train,train_pair_0680,19297,2433,taxation,taxation,True,17,18,1
train,train_pair_0681,879,3921,taxation,taxation,True,18,18,0
train,train_pair_0682,1943,4083,taxation,taxation,True,18,18,0
train,train_pair_0683,2123,4124,taxation,taxation,True,18,18,0
train,train_pair_0684,2489,5673,taxation,taxation,True,18,18,0
train,train_pair_0685,2987,5875,taxation,taxation,True,18,18,0
train,train_pair_0686,3060,6065,taxation,taxation,True,18,18,0
train,train_pair_0687,4138,8534,taxation,taxation,True,18,18,0
train,train_pair_0688,4293,9767,taxation,taxation,True,18,18,0
train,train_pair_0689,4562,12415,taxation,taxation,True,18,18,0
train,train_pair_0690,4812,16034,taxation,taxation,True,18,18,0
train,train_pair_0691,5581,20536,taxation,taxation,True,18,18,0
train,train_pair_0692,6296,2656,taxation,taxation,True,18,19,1
train,train_pair_0693,7769,2991,taxation,taxation,True,18,19,1
train,train_pair_0694,8391,3115,taxation,taxation,True,18,19,1
train,train_pair_0695,10225,3130,taxation,taxation,True,18,19,1
train,train_pair_0696,11454,3255,taxation,taxation,True,18,19,1
train,train_pair_0697,12662,3776,taxation,taxation,True,18,19,1
train,train_pair_0698,2517,3934,taxation,taxation,True,19,19,0
train,train_pair_0699,3818,5717,taxation,taxation,True,19,19,0
train,train_pair_0700,3895,6671,taxation,taxation,True,19,19,0
train,train_pair_0701,5760,6955,taxation,taxation,True,19,19,0
train,train_pair_0702,6356,8873,taxation,taxation,True,19,19,0
train,train_pair_0703,9191,9680,taxation,taxation,True,19,19,0
train,train_pair_0704,12042,10754,taxation,taxation,True,19,19,0
train,train_pair_0705,14479,11257,taxation,taxation,True,19,19,0
train,train_pair_0706,22512,11559,taxation,taxation,True,19,19,0
train,train_pair_0707,22662,13031,taxation,taxation,True,19,19,0
train,train_pair_0708,289,751,taxation,taxation,True,20,20,0
train,train_pair_0709,1565,772,taxation,taxation,True,20,20,0
train,train_pair_0710,2471,3188,taxation,taxation,True,20,20,0
train,train_pair_0711,5899,3545,taxation,taxation,True,20,20,0
train,train_pair_0712,8863,3556,taxation,taxation,True,20,20,0
train,train_pair_0713,9804,3893,taxation,taxation,True,20,20,0
train,train_pair_0714,13231,4451,taxation,taxation,True,20,20,0
train,train_pair_0715,13240,5529,taxation,taxation,True,20,20,0
train,train_pair_0716,13429,6811,taxation,taxation,True,20,20,0
train,train_pair_0717,13928,10658,taxation,taxation,True,20,20,0
train,train_pair_0718,16042,15890,taxation,taxation,True,20,20,0
train,train_pair_0719,21852,17269,taxation,taxation,True,20,20,0
train,train_pair_0720,2614,3042,taxation,taxation,True,21,21,0
train,train_pair_0721,2734,3446,taxation,taxation,True,21,21,0
train,train_pair_0722,4621,7718,taxation,taxation,True,21,21,0
train,train_pair_0723,5919,8290,taxation,taxation,True,21,21,0
train,train_pair_0724,6673,10946,taxation,taxation,True,21,21,0
train,train_pair_0725,6784,11051,taxation,taxation,True,21,21,0
train,train_pair_0726,8028,12133,taxation,taxation,True,21,21,0
train,train_pair_0727,8278,13568,taxation,taxation,True,21,21,0
train,train_pair_0728,9357,14095,taxation,taxation,True,21,21,0
train,train_pair_0729,10694,14234,taxation,taxation,True,21,21,0
train,train_pair_0730,13406,21284,taxation,taxation,True,21,21,0
train,train_pair_0731,16186,875,taxation,taxation,True,21,22,1
train,train_pair_0732,16900,1125,taxation,taxation,True,21,22,1
train,train_pair_0733,931,1843,taxation,taxation,True,22,22,0
train,train_pair_0734,2058,4428,taxation,taxation,True,22,22,0
train,train_pair_0735,4542,5373,taxation,taxation,True,22,22,0
train,train_pair_0736,6089,7060,taxation,taxation,True,22,22,0
train,train_pair_0737,7116,10034,taxation,taxation,True,22,22,0
train,train_pair_0738,12515,10287,taxation,taxation,True,22,22,0
train,train_pair_0739,14127,12894,taxation,taxation,True,22,22,0
train,train_pair_0740,15254,13781,taxation,taxation,True,22,22,0
train,train_pair_0741,15259,16073,taxation,taxation,True,22,22,0
train,train_pair_0742,15340,208,taxation,taxation,True,22,23,1
train,train_pair_0743,20303,3011,taxation,taxation,True,22,23,1
train,train_pair_0744,21898,4279,taxation,taxation,True,22,23,1
train,train_pair_0745,1747,5444,taxation,taxation,True,23,23,0
train,train_pair_0746,2628,6818,taxation,taxation,True,23,23,0
train,train_pair_0747,2911,7353,taxation,taxation,True,23,23,0
train,train_pair_0748,4994,8746,taxation,taxation,True,23,23,0
train,train_pair_0749,5904,9779,taxation,taxation,True,23,23,0
train,train_pair_0750,6010,10064,taxation,taxation,True,23,23,0
train,train_pair_0751,11746,11648,taxation,taxation,True,23,23,0
train,train_pair_0752,12272,12538,taxation,taxation,True,23,23,0
train,train_pair_0753,12321,13110,taxation,taxation,True,23,23,0
train,train_pair_0754,20353,14220,taxation,taxation,True,23,23,0
train,train_pair_0755,20371,16229,taxation,taxation,True,23,23,0
train,train_pair_0756,21076,111,taxation,taxation,True,23,24,1
train,train_pair_0757,338,159,taxation,taxation,True,24,24,0
train,train_pair_0758,5385,642,taxation,taxation,True,24,24,0
train,train_pair_0759,5664,849,taxation,taxation,True,24,24,0
train,train_pair_0760,6070,965,taxation,taxation,True,24,24,0
train,train_pair_0761,6425,1902,taxation,taxation,True,24,24,0
train,train_pair_0762,6748,3836,taxation,taxation,True,24,24,0
train,train_pair_0763,6861,6145,taxation,taxation,True,24,24,0
train,train_pair_0764,11572,6486,taxation,taxation,True,24,24,0
train,train_pair_0765,12464,7176,taxation,taxation,True,24,24,0
train,train_pair_0766,14052,7371,taxation,taxation,True,24,24,0
train,train_pair_0767,14900,8223,taxation,taxation,True,24,24,0
train,train_pair_0768,20333,8738,taxation,taxation,True,24,24,0
train,train_pair_0769,1074,1730,taxation,taxation,True,25,25,0
train,train_pair_0770,1194,3392,taxation,taxation,True,25,25,0
train,train_pair_0771,3121,4205,taxation,taxation,True,25,25,0
train,train_pair_0772,9811,4922,taxation,taxation,True,25,25,0
train,train_pair_0773,11752,6378,taxation,taxation,True,25,25,0
train,train_pair_0774,7469,1333,taxation,taxation,True,26,26,0
train,train_pair_0775,8546,2763,taxation,taxation,True,26,26,0
train,train_pair_0776,8991,4134,taxation,taxation,True,26,26,0
train,train_pair_0777,20456,4163,taxation,taxation,True,26,26,0
train,train_pair_0778,1498,142,taxation,taxation,True,27,27,0
train,train_pair_0779,3513,239,taxation,taxation,True,27,27,0
train,train_pair_0780,3940,2871,taxation,taxation,True,27,27,0
train,train_pair_0781,7188,3842,taxation,taxation,True,27,27,0
train,train_pair_0782,8281,6021,taxation,taxation,True,27,27,0
train,train_pair_0783,8397,7007,taxation,taxation,True,27,27,0
train,train_pair_0784,13678,7436,taxation,taxation,True,27,27,0
train,train_pair_0785,4661,176,taxation,taxation,True,28,28,0
train,train_pair_0786,6344,816,taxation,taxation,True,28,28,0
train,train_pair_0787,8762,2722,taxation,taxation,True,28,28,0
train,train_pair_0788,8820,6669,taxation,taxation,True,28,28,0
train,train_pair_0789,13173,7281,taxation,taxation,True,28,28,0
train,train_pair_0790,16104,7547,taxation,taxation,True,28,28,0
train,train_pair_0791,17497,8042,taxation,taxation,True,28,28,0
train,train_pair_0792,3262,863,taxation,taxation,True,29,29,0
train,train_pair_0793,5558,2650,taxation,taxation,True,29,29,0
train,train_pair_0794,14023,6312,taxation,taxation,True,29,29,0
train,train_pair_0795,16967,7255,taxation,taxation,True,29,29,0
train,train_pair_0796,21736,9983,taxation,taxation,True,29,29,0
train,train_pair_0797,5900,815,taxation,taxation,True,30,30,0
train,train_pair_0798,5997,2647,taxation,taxation,True,30,30,0
train,train_pair_0799,4261,2424,taxation,taxation,True,31,31,0
train,train_pair_0800,17124,4413,taxation,taxation,True,31,31,0
train,train_pair_0801,21672,6597,taxation,taxation,True,31,31,0
train,train_pair_0802,21825,2565,taxation,taxation,True,32,32,0
train,train_pair_0803,2924,141,taxation,taxation,True,33,33,0
train,train_pair_0804,1178,5861,taxation,taxation,True,34,34,0
train,train_pair_0805,20577,2999,taxation,taxation,True,34,33,1
train,train_pair_0806,4196,6709,taxation,taxation,True,35,35,0
train,train_pair_0807,15898,5445,taxation,taxation,True,35,36,1
train,train_pair_0808,12291,5661,taxation,taxation,True,36,36,0
