matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority
grass_fact_check_025,Grass Fact Check,misleading,"""The real purchasing power of pensions has decreased over the past 12 years.""",misleading,lie,False,['pension'],13,False,0,0.0,0,2024-03-11T00:00:00,https://factcheck.ge/en/story/42665--the-real-purchasing-power-of-pensions-has-decreased-over-the-past-12-years,44458,44635,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,29
politifact_197,PolitiFact,genuine,"At the 50 Milwaukee schools serving ""at least 80% African-American and at least 80% low income"" students, the reading proficiency is 8%.",genuine,true,True,['income'],22,False,0,0.0,0,2014-12-05T00:00:00,https://www.politifact.com/factchecks/2014/dec/05/alberta-darling/alberta-darling-says-reading-proficiency-8-50-low-/,65753,68250,no,yes,yes,yes,no,Rejected pair: genuine row is mainly an education-outcome claim where income is only a demographic qualifier; misleading row is a video/scam-provenance claim.,False,False,False,True,2,30
politifact_197,PolitiFact,misleading,"Video shows Elon Musk ""urging everyone in the UK to take advantage of this great opportunity before the big banks close completely.""",misleading,false,False,['banking'],22,False,0,0.0,0,2023-07-12T00:00:00,https://www.politifact.com/factchecks/2023/jul/12/viral-image/tesla-shareholder-meeting-video-altered-to-misrepr/,59074,61364,no,yes,yes,yes,no,Rejected pair: genuine row is mainly an education-outcome claim where income is only a demographic qualifier; misleading row is a video/scam-provenance claim.,False,False,False,True,2,30
politifact_198,PolitiFact,genuine,"Wisconsin is ""dead last in income growth"" among midwestern states during Gov. Scott Walker's term.",genuine,true,True,['income'],15,False,0,0.0,0,2014-08-28T00:00:00,https://www.politifact.com/factchecks/2014/aug/28/blog-posting/bloggers-say-wisconsin-ranks-last-income-growth-/,66066,68563,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,31
politifact_198,PolitiFact,misleading,"Says Maine Democrat Jared Golden ""supports using your Social Security to fund other government programs.""",misleading,pants-fire,False,['pension'],15,False,0,0.0,0,2018-11-02T00:00:00,https://www.politifact.com/factchecks/2018/nov/02/national-republican-congressional-committee/nrcc-ad-way-saying-jared-golden-wants-take-away-so/,62434,64899,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,31
politifact_199,PolitiFact,genuine,"Say that under state law, ""systems development charges can only be spent on capital investment.""",genuine,true,True,['investment'],15,False,0,0.0,0,2012-05-05T00:00:00,https://www.politifact.com/factchecks/2012/may/05/charlie-hales/can-system-development-charges-be-spent-capital-pr/,68526,71027,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,32
politifact_199,PolitiFact,misleading,"Says Wisconsin Gov. Scott Walker's budget ""calls for raising property taxes by nearly $500 billion.""",misleading,pants-fire,False,"['tax', 'budget']",15,False,0,0.0,0,2012-04-30T00:00:00,https://www.politifact.com/factchecks/2012/apr/30/pat-quinn/illinois-gov-pat-quinn-says-gov-scott-walkers-budg/,68545,71046,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,32
politifact_200,PolitiFact,genuine,"""There will be several thousand dollars in payments going to families with six-figure incomes who've had no income interruption whatsoever.""",genuine,true,True,['income'],20,False,0,0.0,0,2021-01-21T00:00:00,https://www.politifact.com/factchecks/2021/jan/21/pat-toomey/fact-checking-pat-toomeys-claim-families-six-figur/,75574,78166,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,33
politifact_200,PolitiFact,misleading,"""The President of Ukraine owns a $35 million home in Florida and has $1.2 billion in a overseas bank account.""",misleading,false,False,['banking'],20,False,0,0.0,0,2022-05-02T00:00:00,https://www.politifact.com/factchecks/2022/may/02/facebook-posts/no-proof-ukraine-president-zelenskyy-owns-35-milli/,59789,62116,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,33
snopes_078,Snopes,genuine,"A picture shows a person holding a ""Sacrifice the Weak"" sign at a rally urging the state of Tennessee to re-start its economy amid COVID-19 lockdown orders.",genuine,true,True,['macroeconomy'],27,False,0,0.0,0,2020-04-24T16:42:50,https://www.snopes.com/fact-check/sacrifice-the-weak-sign-real/,88363,91608,no,yes,yes,yes,no,Rejected pair: genuine row is an image/protest claim; the economy is only the rally context.,False,False,False,True,2,34
snopes_078,Snopes,misleading,"Donald Trump paid off the mortgage of Jonathan Diller, an NYPD police officer who was killed in the line of duty, to support his widow and son.",misleading,false,False,['interest_mortgage'],27,False,0,0.0,0,2024-04-02T00:40:34,https://www.snopes.com/fact-check/trump-pay-diller-mortgage/,81559,84572,yes,yes,yes,yes,no,Rejected pair: genuine row is an image/protest claim; the economy is only the rally context.,False,False,False,True,2,34
snopes_079,Snopes,genuine,Missouri Republicans passed a bill to lower the minimum wage in St. Louis from $10 an hour to $7.70.,genuine,true,True,['employment'],19,False,0,0.0,0,2018-07-25T13:05:56,https://www.snopes.com/fact-check/missouri-republicans-pass-law-lowering-minimum-wage/,90373,93722,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,35
snopes_079,Snopes,misleading,Tax reform plans proposed by House and Senate Republicans in November 2017 would remove the deduction for employee discounts.,misleading,false,False,['tax'],19,False,0,0.0,0,2017-11-29T12:19:44,https://www.snopes.com/fact-check/tax-plan-employee-discounts/,91320,94692,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,True,2,35
snopes_080,Snopes,genuine,"If Democrats gain a majority in the House of Representatives, Maxine Waters could become chair of a committee that has the power to subpoena President Trump's bank records.",genuine,true,True,['banking'],28,False,0,0.0,0,2018-07-02T14:06:34,https://www.snopes.com/fact-check/maxine-waters-subpoena-trump/,90479,93830,no,yes,yes,yes,no,Rejected pair: genuine row is mainly a legal/political subpoena claim and misleading row is an etymology claim; neither is primarily financial.,False,False,False,True,2,36
snopes_080,Snopes,misleading,"The phrase ""a shot of whiskey"" originated in the Old West, as a single bullet was worth roughly the same as the drink and often substituted for currency.",misleading,false,False,['currency'],28,False,0,0.0,0,2017-10-14T15:39:34,https://www.snopes.com/fact-check/shot-whiskey-origin/,91464,94838,no,yes,yes,yes,no,Rejected pair: genuine row is mainly a legal/political subpoena claim and misleading row is an etymology claim; neither is primarily financial.,False,False,False,True,2,36
snopes_081,Snopes,genuine,"Economist Paul Krugman wrote that by 2005, it would become clear that the Internet's effect on the economy is no greater than the fax machine's.",genuine,true,True,['macroeconomy'],25,False,0,0.0,0,2018-06-07T12:19:03,https://www.snopes.com/fact-check/paul-krugman-internets-effect-economy/,90572,93925,yes,yes,yes,yes,no,"Rejected pair: misleading row is an election-registration claim; Social Security is the reporting agency, not the financial topic.",False,False,False,True,2,37
snopes_081,Snopes,misleading,The U.S. Social Security Administration reported over 10 million undocumented immigrants had registered to vote in the November 2024 U.S. election as of September 2024.,misleading,false,False,['pension'],25,False,0,0.0,0,2024-09-06T22:34:16,https://www.snopes.com/fact-check/10-million-illegal-aliens-newly-registered/,80770,83735,no,yes,yes,yes,no,"Rejected pair: misleading row is an election-registration claim; Social Security is the reporting agency, not the financial topic.",False,False,False,True,2,37
snopes_082,Snopes,genuine,Accused Fort Hood shooter Nidal Malik Hasan has continued to draw his salary while awaiting trial,genuine,true,True,['employment'],16,False,0,0.0,0,2013-05-21T12:00:00,https://www.snopes.com/fact-check/hazard-pay/,96013,99464,no,yes,yes,yes,no,Rejected pair: genuine row is primarily about a criminal defendant's circumstances; salary is incidental.,False,False,False,True,2,38
snopes_082,Snopes,misleading,"As of October 2017, Ireland plans to reduce its rate of corporation tax to 8 percent.",misleading,false,False,['tax'],16,False,0,0.0,0,2017-10-17T14:08:58,https://www.snopes.com/fact-check/trump-ireland-tax/,84498,87614,yes,yes,yes,yes,no,Rejected pair: genuine row is primarily about a criminal defendant's circumstances; salary is incidental.,False,False,False,True,2,38
snopes_070,Snopes,genuine,"A committee has proposed that the city of San Francisco give $5 million each to qualifying Black people as part of a reparations plan to cover ""economic and opportunity losses"" the community has endured throughout history, both due to the city's policies and the wider effects of societal discrimination.",genuine,true,True,['company_finance'],49,True,1,1.0,9,2023-01-17T22:24:10,https://www.snopes.com/fact-check/san-francisco-5-million-black-reparations/,83292,86371,yes,yes,yes,yes,no,Rejected pair: misleading row is primarily an image/post-authenticity claim; insurer profits appear only inside the alleged quotation.,False,True,False,False,1,39
snopes_070,Snopes,misleading,"An image showed an authentic X post by Elon Musk on Dec. 7, 2024, that read: ""It's disgusting how everyone is turning this guy into some kind of folk hero. Insurance companies, like any company, have a duty to shareholders to maximize profits, no matter how ruthlessly. The radical left espousing otherwise needs to grow the hell up.""",misleading,Fake,False,['company_finance'],58,True,1,1.0,9,2024-12-10T22:04:57,https://www.snopes.com/fact-check/elon-musk-unitedhealthcare-ceo-shooting/,80365,83297,no,yes,yes,yes,no,Rejected pair: misleading row is primarily an image/post-authenticity claim; insurer profits appear only inside the alleged quotation.,False,True,False,False,1,39
politifact_169,PolitiFact,genuine,"""Women in Oregon are paid 79 cents for every dollar paid to men. If the wage gap was eliminated, a working woman in Oregon would have enough money for 2,877 gallons of gas, 72 more weeks of food for her family or nearly 12 more months of rent.""",genuine,true,True,['employment'],48,True,1,1.0,8,2014-04-10T00:00:00,https://www.politifact.com/factchecks/2014/apr/10/national-partnership-women-families/would-eliminating-pay-gap-oregon-let-women-buy-287/,66499,68996,yes,yes,yes,yes,yes,Passed all audit criteria.,False,True,False,False,1,40
politifact_169,PolitiFact,misleading,"Says Oregon's high minimum wage is the reason why ""by 2011, Oregon's restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the state's minimum wage began rising above the federal level in 1997.""",misleading,false,False,['employment'],40,True,1,1.0,8,2013-04-13T00:00:00,https://www.politifact.com/factchecks/2013/apr/13/melvin-sickler/has-oregons-higher-minimum-wage-hurt-our-restauran/,67467,69965,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,False,0,40
politifact_189,PolitiFact,genuine,"""In Rhode Island today, 25 percent of our households either don't have a bank account at all, or they have a bank account and they're still relying on high-cost financial services like payday loans, pawn shop check cashing and so on.""",genuine,true,True,"['loan', 'banking']",41,True,1,0.5,7,2014-04-21T00:00:00,https://www.politifact.com/factchecks/2014/apr/21/seth-magaziner/treasurer-candidate-seth-magaziner-says-1-4-rhode-/,71509,74010,yes,yes,yes,yes,yes,Passed all audit criteria.,False,True,False,False,1,41
politifact_189,PolitiFact,misleading,"""U.S. Department of Homeland Security has told banks -- in writing -- it may inspect safe deposit boxes without warrant and seize any gold, silver, guns or other valuables it finds inside those boxes!""",misleading,pants-fire,False,['banking'],34,True,1,0.5,7,2013-07-26T00:00:00,https://www.politifact.com/factchecks/2013/jul/26/chain-email/homeland-security-can-seize-safe-deposit-boxes-wit/,67167,69664,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,False,0,41
africa_check_025,Africa Check,genuine,"""The amount of revenue collected by the Kenya Revenue Authority is more than the amount of revenue collected by Uganda, Tanzania, Rwanda and Burundi combined.""",genuine,correct,True,['company_finance'],25,True,1,1.0,10,2023-03-01T00:00:00,https://africacheck.org/fact-checks/reports/third-kenyas-budget-stolen-we-checked-former-senators-claim-about-much,19993,18074,yes,yes,yes,yes,no,"Rejected pair: misleading row is a correction headline ('No, ...') about an AI-generated image, not a financial claim, and its sentence meaning conflicts with the misleading label.",False,False,False,False,0,42
africa_check_025,Africa Check,misleading,"No, UK's king Charles didn't pose with Kenya Revenue Authority agent – image was AI-generated",misleading,fake,False,['company_finance'],15,True,1,1.0,10,2023-12-12T00:00:00,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-uks-king-charles-didnt-pose-kenya-revenue-authority-agent,20588,18682,no,no,yes,no,no,"Rejected pair: misleading row is a correction headline ('No, ...') about an AI-generated image, not a financial claim, and its sentence meaning conflicts with the misleading label.",False,False,False,False,0,42
grass_fact_check_014,Grass Fact Check,genuine,"""According to the data of the third quarter, the unemployment rate dropped to a historic low of 15.6%. This is a better figure as compared to what we had prior to the pandemic.""",genuine,true,True,['employment'],33,True,1,1.0,10,2022-11-28T00:00:00,https://factcheck.ge/en/story/41422--according-to-the-data-of-the-third-quarter-the-unemployment-rate-dropped-to-a-historic-low-of-15-6-this-is-a-better-figure-as-compared-to-what-we-had-prior-to-the-pandemic,44415,44592,yes,yes,yes,yes,no,"Rejected pair: misleading row refers to 'this wage' without supplying the antecedent, so it is not standalone.",False,False,False,False,0,43
grass_fact_check_014,Grass Fact Check,misleading,"""With this wage, a person can buy at least a third of what he was able to buy one and two years ago.""",misleading,false,False,['employment'],23,True,1,1.0,10,2022-06-27T00:00:00,https://factcheck.ge/en/story/40917--with-this-wage-a-person-can-buy-at-least-a-third-of-what-he-was-able-to-buy-one-and-two-years-ago,44195,44367,yes,yes,no,yes,no,"Rejected pair: misleading row refers to 'this wage' without supplying the antecedent, so it is not standalone.",False,False,False,False,0,43
grass_fact_check_021,Grass Fact Check,genuine,"Of the USD 3.5 billion deficit in trade, USD 2 billion is covered by tourism revenues",genuine,true,True,"['deficit', 'company_finance']",16,True,1,0.5,10,2018-12-09T00:00:00,https://factcheck.ge/en/story/37703-of-the-usd-3-5-billion-deficit-in-trade-usd-2-billion-is-covered-by-tourism-revenues#439,43875,44047,yes,yes,no,yes,no,Rejected pair: genuine row does not identify the country/economy to which the trade deficit and tourism revenue refer.,False,False,False,False,0,44
grass_fact_check_021,Grass Fact Check,misleading,"Mamuka Bakhtadze: In the course of this year, the current account deficit decreased from 13% to 4.5% which is an unprecedented success all over the world",misleading,lie,False,['deficit'],26,True,1,0.5,10,2019-10-16T00:00:00,https://factcheck.ge/en/story/38231-mamuka-bakhtadze-in-the-course-of-this-year-the-current-account-deficit-decreased-from-13-to-4-5-estimate-for-2019-which-is-an-unprecedented-success-all-over-the-world,43648,43820,yes,yes,yes,yes,no,Rejected pair: genuine row does not identify the country/economy to which the trade deficit and tourism revenue refer.,False,False,False,False,0,44
grass_fact_check_022,Grass Fact Check,genuine,"""We are not alone in terms of inflation running high, this is a global challenge.""",genuine,true,True,['inflation'],15,True,1,0.5,10,2022-11-07T00:00:00,https://factcheck.ge/en/story/41363--we-are-not-alone-in-terms-of-inflation-running-high-this-is-a-global-challenge,44408,44585,yes,yes,no,yes,no,Rejected pair: both rows omit the relevant country/economy; genuine row also uses an unidentified 'we'.,False,False,False,False,0,45
grass_fact_check_022,Grass Fact Check,misleading,"""The economy will grow by 4.5% in 2023 and the estimated inflation rate is 6% which means that the real economy is in the minus.""",misleading,false,False,"['inflation', 'macroeconomy']",25,True,1,0.5,10,2023-04-18T00:00:00,https://factcheck.ge/en/story/41817--the-economy-will-grow-by-4-5-in-2023-and-the-estimated-inflation-rate-is-6-which-means-that-the-real-economy-is-in-the-minus,44339,44516,yes,yes,no,yes,no,Rejected pair: both rows omit the relevant country/economy; genuine row also uses an unidentified 'we'.,False,False,False,False,0,45
politifact_172,PolitiFact,genuine,"The state budget proposal has been submitted ""on time and the earliest that a governor has done so in over two decades.""",genuine,true,True,['budget'],22,True,1,1.0,10,2013-01-18T00:00:00,https://www.politifact.com/factchecks/2013/jan/18/lincoln-chafee/rhode-island-gov-lincoln-chafee-says-he-submitted-/,67701,70200,yes,yes,no,yes,no,Rejected pair: genuine row does not identify the state or governor associated with the budget proposal.,False,False,False,False,0,46
politifact_172,PolitiFact,misleading,"Says Gov. Chris Christie's proposed budget is ""the biggest spending budget in the history of the state of New Jersey. It is the largest in the nation at this point in time.""",misleading,false,False,['budget'],32,True,1,1.0,10,2012-06-25T00:00:00,https://www.politifact.com/factchecks/2012/jun/25/vincent-prieto/vincent-prieto-claims-chris-christies-proposed-bud/,70581,73082,yes,yes,yes,yes,no,Rejected pair: genuine row does not identify the state or governor associated with the budget proposal.,False,False,False,False,0,46
politifact_173,PolitiFact,genuine,"""The Senate has not passed a budget in more than three years, not a good budget, not a bad budget, no budget.""",genuine,true,True,['budget'],22,True,1,1.0,10,2012-09-12T00:00:00,https://www.politifact.com/factchecks/2012/sep/12/leonard-lance/congressman-leonard-lance-claims-us-senate-has-not/,68071,70571,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,False,0,47
politifact_173,PolitiFact,misleading,"""Obama admin gutted @ProjChildSafe budget to provide trigger locks and safety kits.""",misleading,false,False,['budget'],12,True,1,1.0,10,2014-09-08T00:00:00,https://www.politifact.com/factchecks/2014/sep/08/dana-loesch/loesch-obama-slashed-funding-gun-safety-program/,71682,74184,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,False,0,47
politifact_174,PolitiFact,genuine,"Farm bankruptcies are ""at an eight-year high.""",genuine,true,True,['financial_distress'],7,True,1,1.0,10,2020-10-31T00:00:00,https://www.politifact.com/factchecks/2020/oct/31/theresa-greenfield/fact-check-farm-bankruptcies-highest-8-years/,75383,77973,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,False,0,48
politifact_174,PolitiFact,misleading,"Says U.S. Senate rival Tommy Thompson ran Medicare ""into the ground"" and ""nine years closer to bankruptcy.""",misleading,false,False,['financial_distress'],17,True,1,1.0,10,2012-10-26T00:00:00,https://www.politifact.com/factchecks/2012/oct/26/tammy-baldwin/tommy-thompson-ran-medicare-ground-us-health-and-h/,67865,70364,yes,yes,yes,yes,yes,Passed all audit criteria.,False,False,False,False,0,48
politifact_191,PolitiFact,genuine,"Says Barack Obama ""said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. That simply has not happened.""",genuine,true,True,['deficit'],32,True,1,0.5,10,2012-10-21T00:00:00,https://www.politifact.com/factchecks/2012/oct/21/leonard-lance/barack-obama-broke-promise-cut-annual-deficit-half/,70839,73340,yes,yes,yes,yes,no,Rejected pair: misleading row begins with a missing subject ('says he...') and is not standalone.,False,False,False,False,0,49
politifact_191,PolitiFact,misleading,""" says he's going to reduce the long-term debt and deficit by $4 trillion, doesn't say how he's going to do it.""",misleading,pants-fire,False,"['debt', 'deficit']",22,True,1,0.5,10,2012-10-04T00:00:00,https://www.politifact.com/factchecks/2012/oct/04/chris-christie/chris-christie-claims-barack-obama-has-not-outline/,67970,70469,yes,yes,no,yes,no,Rejected pair: misleading row begins with a missing subject ('says he...') and is not standalone.,False,False,False,False,0,49
