id,text,label,label_id,source,pair_id,dataset_round,date_published,original_verdict,url,text_original,leading_says_removed,residual_says_removed,affect_anger,affect_fear,affect_joy,affect_sadness,affect_valence
44380,"""In 2022, EU member states increased import from Russia more than Georgia did. The EU has an animated trade with Russia.""",misleading,1,Grass Fact Check,grass_fact_check_008,round1,2023-01-30T00:00:00,false,https://factcheck.ge/en/story/41597--in-2022-eu-member-states-increased-import-from-russia-more-than-georgia-did-the-eu-has-an-animated-trade-with-russia,"""In 2022, EU member states increased import from Russia more than Georgia did. The EU has an animated trade with Russia.""",False,False,0.333,0.333,0.38,0.292,0.5
43861,"In the third quarter of 2018, for the first time in the history of Georgia, current account balance is positive and reached 0.3% of the country's GDP",genuine,0,Grass Fact Check,grass_fact_check_009,round1,2019-01-24T00:00:00,true,https://factcheck.ge/en/story/37932-in-the-third-quarter-of-2018-for-the-first-time-in-the-history-of-georgia-current-account-balance-is-positive-and-reached-0-3-of-the-country-s-gdp,"In the third quarter of 2018, for the first time in the history of Georgia, current account balance is positive and reached 0.3% of the country's GDP",False,False,0.271,0.271,0.371,0.271,0.483
44459,"""During the Georgian Dream's governance, the economy grew by four percent annually and it would have been two percent if not for the Russia-Ukraine war.""",misleading,1,Grass Fact Check,grass_fact_check_009,round1,2024-03-13T00:00:00,false,https://factcheck.ge/en/story/42669--during-the-georgian-dream-s-governance-the-economy-grew-by-four-percent-annually-and-it-would-have-been-two-percent-if-not-for-the-russia-ukraine-war,"""During the Georgian Dream's governance, the economy grew by four percent annually and it would have been two percent if not for the Russia-Ukraine war.""",False,False,0.333,0.333,0.333,0.333,0.532
43973,"The number of employed individuals dropped by 45,000 in 2016-2019 and by 33,000 in the second quarter of 2020. The economy contracted by 12% in the second quarters",genuine,0,Grass Fact Check,grass_fact_check_010,round1,2020-10-06T00:00:00,true,https://factcheck.ge/en/story/38657-%E1%83%93%E1%83%90%E1%83%A1%E1%83%90%E1%83%A5%E1%83%9B%E1%83%94%E1%83%91%E1%83%A3%E1%83%9A%E1%83%97%E1%83%90-%E1%83%A0%E1%83%98%E1%83%AA%E1%83%AE%E1%83%95%E1%83%98-2016-2019-%E1%83%AC%E1%83%9A%E1%83%94%E1%83%91%E1%83%A8%E1%83%98-45-%E1%83%90%E1%83%97%E1%83%90%E1%83%A1%E1%83%98%E1%83%97-2020-%E1%83%AC%E1%83%9A%E1%83%98%E1%83%A1-ii-%E1%83%99%E1%83%95%E1%83%90%E1%83%A0%E1%83%A2%E1%83%90%E1%83%9A%E1%83%A8%E1%83%98-%E1%83%99%E1%83%98-33-%E1%83%90%E1%83%97%E1%83%90%E1%83%A1%E1%83%98%E1%83%97-%E1%83%A8%E1%83%94%E1%83%9B%E1%83%AA%E1%83%98%E1%83%A0%E1%83%93%E1%83%90,"The number of employed individuals dropped by 45,000 in 2016-2019 and by 33,000 in the second quarter of 2020. The economy contracted by 12% in the second quarters",False,False,0.479,0.479,0.2,0.583,0.26
44268,"""There is an economic crisis in the whole world but Georgia, with a 10% economic growth, turned out to be the most successful on its way to overcome this crisis.""",misleading,1,Grass Fact Check,grass_fact_check_010,round1,2021-12-06T00:00:00,lie,https://factcheck.ge/en/story/40218--there-is-an-economic-crisis-in-the-whole-world-but-georgia-with-a-10-economic-growth-turned-out-to-be-the-most-successful-on-its-way-to-overcome-this-crisis,"""There is an economic crisis in the whole world but Georgia, with a 10% economic growth, turned out to be the most successful on its way to overcome this crisis.""",False,False,0.271,0.292,0.48,0.271,0.683
62857,"""Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago.""",genuine,0,PolitiFact,politifact_006,round1,2018-05-22T00:00:00,true,https://www.politifact.com/factchecks/2018/may/22/tina-smith/minimum-wage-worth-less-now-50-years-ago/,"""Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago.""",False,False,0.458,0.333,0.16,0.458,0.333
70559,combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,misleading,1,PolitiFact,politifact_006,round1,2012-06-08T00:00:00,false,https://www.politifact.com/factchecks/2012/jun/08/wes-riddle/wes-riddle-says-misery-index-higher-october-2011-a/,Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,True,False,0.406,0.333,0.292,0.396,0.483
69409,"The ""mega-rich"" pay about 15 percent in taxes, while the middle class ""fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.""",genuine,0,PolitiFact,politifact_007,round1,2011-08-18T00:00:00,true,https://www.politifact.com/factchecks/2011/aug/18/warren-buffett/warren-buffett-says-super-rich-pay-lower-taxes-oth/,"The ""mega-rich"" pay about 15 percent in taxes, while the middle class ""fall into the 15 percent and 25 percent income tax brackets, and then are hit with heavy payroll taxes to boot.""",False,False,0.479,0.438,0.27,0.438,0.468
69308,"CNN's Wolf Blitzer was wrong to say that ""the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans don't even pay any federal income tax.""",misleading,1,PolitiFact,politifact_007,round1,2011-09-16T00:00:00,false,https://www.politifact.com/factchecks/2011/sep/16/debbie-wasserman-schultz/debbie-wasserman-schultz-says-wolf-blitzer-was-wro/,"Says CNN's Wolf Blitzer was wrong to say that ""the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans don't even pay any federal income tax.""",True,False,0.406,0.333,0.271,0.333,0.468
62282,"""Today's minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.""",genuine,0,PolitiFact,politifact_136,round1,2019-02-13T00:00:00,true,https://www.politifact.com/factchecks/2019/feb/13/bobby-scott/bobby-scott-right-about-falling-value-minimum-wage/,"""Today's minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.""",False,False,0.521,0.396,0.23,0.563,0.352
75658,"HR 1 will allow members of Congress to draw a second salary ""worth an estimated $600,000 per year!""",misleading,1,PolitiFact,politifact_136,round1,2021-02-25T00:00:00,false,https://www.politifact.com/factchecks/2021/feb/25/act-america/group-makes-bogus-attack-hr-1-over-congressional-s/,"HR 1 will allow members of Congress to draw a second salary ""worth an estimated $600,000 per year!""",False,False,0.438,0.271,0.48,0.271,0.66
64348,"""We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history""",genuine,0,PolitiFact,politifact_137,round1,2016-07-22T00:00:00,true,https://www.politifact.com/factchecks/2016/jul/22/andrew-cuomo/new-york-has-more-private-sector-jobs-ever/,"""We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history""",False,False,0.271,0.229,0.72,0.233,0.78
73804,"""Ted Cruz had a net worth of $500K when he entered the Senate in 2012. Now he's worth $4.6 million. Pretty impressive for a guy with a $174K salary.""",misleading,1,PolitiFact,politifact_137,round1,2018-10-29T00:00:00,false,https://www.politifact.com/factchecks/2018/oct/29/occupy-democrats/ted-cruz-net-worth-not-46m-according-best-calculat/,"""Ted Cruz had a net worth of $500K when he entered the Senate in 2012. Now he's worth $4.6 million. Pretty impressive for a guy with a $174K salary.""",False,False,0.375,0.271,0.438,0.231,0.655
64523,"""You can import as many hemp products into this country as you want...but we can't grow it.""",genuine,0,PolitiFact,politifact_139,round1,2016-05-22T00:00:00,true,https://www.politifact.com/factchecks/2016/may/22/william-devereaux/hemp-helpful-just-dont-grow-it/,"""You can import as many hemp products into this country as you want...but we can't grow it.""",False,False,0.5,0.438,0.292,0.479,0.375
60099,"""If you look pre-COVID"" under President Donald Trump, ""we didn't import a single barrel of oil from Saudi Arabia.""",misleading,1,PolitiFact,politifact_139,round1,2021-12-02T00:00:00,false,https://www.politifact.com/factchecks/2021/dec/02/sean-hannity/hannity-falsely-claims-us-didnt-import-single-barr/,"""If you look pre-COVID"" under President Donald Trump, ""we didn't import a single barrel of oil from Saudi Arabia.""",False,False,0.438,0.333,0.33,0.333,0.45
65783,Wisconsin is below the national average in wage growth and job growth.,genuine,0,PolitiFact,politifact_140,round1,2014-11-28T00:00:00,true,https://www.politifact.com/factchecks/2014/nov/28/chuck-todd/under-scott-walker-wisconsin-lags-us-wage-job-grow/,Wisconsin is below the national average in wage growth and job growth.,False,False,0.396,0.292,0.16,0.438,0.35
76017,"""You can't actually use ARPA funds"" to pay down state unemployment insurance fund deficits.",misleading,1,PolitiFact,politifact_140,round1,2021-07-30T00:00:00,false,https://www.politifact.com/factchecks/2021/jul/30/jb-pritzker/states-can-use-arpa-money-replenish-unemployment-f/,"""You can't actually use ARPA funds"" to pay down state unemployment insurance fund deficits.",False,False,0.438,0.438,0.192,0.438,0.358
67663,"ending the direct payment farm subsidy program ""could save up to $28.4 billion over ten years that could be used to reduce the deficit.""",genuine,0,PolitiFact,politifact_141,round1,2013-02-01T00:00:00,true,https://www.politifact.com/factchecks/2013/feb/01/earl-blumenauer/rep-earl-blumenauer-says-cutting-direct-subsidies-/,"Says ending the direct payment farm subsidy program ""could save up to $28.4 billion over ten years that could be used to reduce the deficit.""",True,False,0.438,0.33,0.333,0.438,0.483
77813,"""Only in Washington can you cut funding, add a pay-for to a new spending measure, and they say it's terrible for the deficit.""",misleading,1,PolitiFact,politifact_141,round1,2023-11-07T00:00:00,false,https://www.politifact.com/factchecks/2023/nov/07/mike-johnson/can-the-federal-government-spend-less-yet-still-se/,"""Only in Washington can you cut funding, add a pay-for to a new spending measure, and they say it's terrible for the deficit.""",False,False,0.5,0.396,0.292,0.438,0.383
67779,"budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.",genuine,0,PolitiFact,politifact_142,round1,2012-12-17T00:00:00,true,https://www.politifact.com/factchecks/2012/dec/17/jim-moran/jim-moran-says-cuts-pay-and-pensions-will-cost-fed/,"Says budget savings by reducing pay and benefits for federal employees total $103 billion over 10 years -- more than $50,000 per worker.",True,False,0.438,0.33,0.25,0.458,0.383
69538,many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.,misleading,1,PolitiFact,politifact_142,round1,2011-07-10T00:00:00,false,https://www.politifact.com/factchecks/2011/jul/10/scott-walker/gov-scott-walker-says-public-employee-unions-false/,Says many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.,True,False,0.438,0.375,0.23,0.375,0.406
68059,"Wayne Powell has a ""stated position of having no objection to taking `In God We Trust"" off of U.S. currency.""",genuine,0,PolitiFact,politifact_143,round1,2012-09-10T00:00:00,true,https://www.politifact.com/factchecks/2012/sep/10/eric-cantor/eric-cantor-says-wayne-powell-doesnt-object-taking/,"Wayne Powell has a ""stated position of having no objection to taking `In God We Trust"" off of U.S. currency.""",False,False,0.375,0.271,0.271,0.354,0.468
68989,"a new national poll shows ""the majority of the American people believe we should have a gold standard"" for U.S. currency.",misleading,1,PolitiFact,politifact_143,round1,2012-01-04T00:00:00,false,https://www.politifact.com/factchecks/2012/jan/04/ron-paul/ron-paul-says-majority-americans-favors-gold-stand/,"Says a new national poll shows ""the majority of the American people believe we should have a gold standard"" for U.S. currency.",True,False,0.375,0.271,0.375,0.333,0.588
68061,"The Obama administration is allowing state waivers from welfare work requirements ""only if they had a credible plan to increase employment by 20 percent.""",genuine,0,PolitiFact,politifact_144,round1,2012-09-10T00:00:00,true,https://www.politifact.com/factchecks/2012/sep/10/bill-clinton/bill-clinton-says-obama-administration-trying-boos/,"The Obama administration is allowing state waivers from welfare work requirements ""only if they had a credible plan to increase employment by 20 percent.""",False,False,0.458,0.333,0.292,0.375,0.468
70408,"when he was governor, Wisconsin cut unemployment to 2.1 percent and the state's unemployment rate was ""the lowest in the country for 40 consecutive months.""",misleading,1,PolitiFact,politifact_144,round1,2012-03-26T00:00:00,false,https://www.politifact.com/factchecks/2012/mar/26/tommy-thompson/tommy-thompson-says-wisconsins-unemployment-rate-w/,"Says when he was governor, Wisconsin cut unemployment to 2.1 percent and the state's unemployment rate was ""the lowest in the country for 40 consecutive months.""",True,False,0.292,0.292,0.58,0.292,0.75
68188,"In June 2012 ""we actually had more people go on Social Security Disability ... than the 80,000 jobs that were created.""",genuine,0,PolitiFact,politifact_145,round1,2012-08-09T00:00:00,true,https://www.politifact.com/factchecks/2012/aug/09/allen-west/us-rep-allen-west-d-fla-says-number-people-who-wen/,"In June 2012 ""we actually had more people go on Social Security Disability ... than the 80,000 jobs that were created.""",False,False,0.458,0.333,0.16,0.458,0.383
58753,"""Your Social Security will be destroyed by the people coming in. There's too many of them. It's not sustainable.""",misleading,1,PolitiFact,politifact_145,round1,2024-03-20T00:00:00,false,https://www.politifact.com/factchecks/2024/mar/20/donald-trump/donald-trumps-false-claim-that-immigration-hurts-s/,"""Your Social Security will be destroyed by the people coming in. There's too many of them. It's not sustainable.""",False,False,0.583,0.583,0.16,0.533,0.333
69265,"The federal government is spending $46,000 a year per family and could balance its budget by dropping that to $30,000.",genuine,0,PolitiFact,politifact_146,round1,2011-09-28T00:00:00,true,https://www.politifact.com/factchecks/2011/sep/28/mark-neumann/mark-neumann-says-federal-government-spends-46000-/,"The federal government is spending $46,000 a year per family and could balance its budget by dropping that to $30,000.",False,False,0.438,0.333,0.271,0.438,0.5
70820,"the U.S. Senate has passed ""a budget"" over the last three years ""called the Budget Control Act.""",misleading,1,PolitiFact,politifact_146,round1,2012-10-14T00:00:00,false,https://www.politifact.com/factchecks/2012/oct/14/robert-menendez/us-sen-robert-menendez-says-budget-control-act-fed/,"Says the U.S. Senate has passed ""a budget"" over the last three years ""called the Budget Control Act.""",True,False,0.375,0.292,0.292,0.292,0.483
70435,"the United States ""actually exports more gasoline, diesel and other fuels than it imported in 2011 for the first time since, I think, 1949.""",genuine,0,PolitiFact,politifact_147,round1,2012-04-11T00:00:00,true,https://www.politifact.com/factchecks/2012/apr/11/robert-menendez/robert-menendez-claims-us-oil-exports-surpassed-im/,"Says the United States ""actually exports more gasoline, diesel and other fuels than it imported in 2011 for the first time since, I think, 1949.""",True,False,0.37,0.292,0.38,0.292,0.534
59038,"Gov. Ron DeSantis ""opposed my China tariffs and he heartlessly opposed"" $28 billion for farm relief, which was paid for by China.",misleading,1,PolitiFact,politifact_147,round1,2023-08-08T00:00:00,false,https://www.politifact.com/factchecks/2023/aug/08/donald-trump/trump-keeps-saying-ron-desantis-opposed-china-tari/,"Says Gov. Ron DeSantis ""opposed my China tariffs and he heartlessly opposed"" $28 billion for farm relief, which was paid for by China.",True,False,0.5,0.438,0.231,0.438,0.375
70551,"President Obama budget request for veterans is ""more than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third.""",genuine,0,PolitiFact,politifact_148,round1,2012-06-04T00:00:00,true,https://www.politifact.com/factchecks/2012/jun/04/jim-webb/jim-webb-says-veteran-funding-has-risen-dramatical/,"President Obama budget request for veterans is ""more than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third.""",False,False,0.438,0.292,0.333,0.375,0.46
70586,"""Yet in Salem they have traditionally waited until the money is almost gone to pay for the most important things in our state's budget.""",misleading,1,PolitiFact,politifact_148,round1,2012-06-26T00:00:00,false,https://www.politifact.com/factchecks/2012/jun/26/shawn-lindsay/does-salem-traditionally-wait-until-money-almost-g/,"Says, ""Yet in Salem they have traditionally waited until the money is almost gone to pay for the most important things in our state's budget.""",False,True,0.438,0.396,0.292,0.438,0.433
71134,spending in the fiscal 2009 budget was lower than spending in the fiscal 2014 budget,genuine,0,PolitiFact,politifact_149,round1,2013-07-07T00:00:00,true,https://www.politifact.com/factchecks/2013/jul/07/barbara-buono/barbara-buono-claims-state-spending-was-lower-fy20/,Says spending in the fiscal 2009 budget was lower than spending in the fiscal 2014 budget,True,False,0.33,0.271,0.208,0.333,0.383
71081,"A referendum ""gives the people the chance to decide"" on cutting the Milwaukee County Board budget by two-thirds",misleading,1,PolitiFact,politifact_149,round1,2013-05-22T00:00:00,false,https://www.politifact.com/factchecks/2013/may/22/leah-vukmir/state-senator-says-referendum-county-board-broad/,"A referendum ""gives the people the chance to decide"" on cutting the Milwaukee County Board budget by two-thirds",False,False,0.375,0.33,0.33,0.396,0.532
72533,"Since 1978, college ""tuition nationwide has gone up something like four times the rate of inflation.""",genuine,0,PolitiFact,politifact_151,round1,2016-06-09T00:00:00,true,https://www.politifact.com/factchecks/2016/jun/09/scott-walker/scott-walker-says-college-tuition-has-risen-four-t/,"Since 1978, college ""tuition nationwide has gone up something like four times the rate of inflation.""",False,False,0.438,0.333,0.231,0.438,0.383
60122,"""No economist out there is projecting that will have a negative impact on inflation.""",misleading,1,PolitiFact,politifact_151,round1,2021-11-18T00:00:00,false,https://www.politifact.com/factchecks/2021/nov/18/jen-psaki/jen-psaki-wrong-say-no-economist-thinks-b/,"""No economist out there is projecting that will have a negative impact on inflation.""",False,False,0.375,0.33,0.438,0.333,0.5
73170,"""One"" Texas school ""district alone -- Austin ISD -- is expected to lose more than $530 million in local property taxes to Robin Hood this year.""",genuine,0,PolitiFact,politifact_152,round1,2017-07-19T00:00:00,true,https://www.politifact.com/factchecks/2017/jul/19/joe-straus/joe-straus-says-austin-school-district-expected-lo/,"""One"" Texas school ""district alone -- Austin ISD -- is expected to lose more than $530 million in local property taxes to Robin Hood this year.""",False,False,0.438,0.396,0.208,0.458,0.333
70632,"A proposed tax to fund transportation projects would spend $90,000 to take a single vehicle off the road during the morning and afternoon commute.",misleading,1,PolitiFact,politifact_152,round1,2012-07-24T00:00:00,false,https://www.politifact.com/factchecks/2012/jul/24/steve-brown/Transportation-tax-foes-number-crunching-flawed/,"A proposed tax to fund transportation projects would spend $90,000 to take a single vehicle off the road during the morning and afternoon commute.",False,False,0.458,0.396,0.25,0.438,0.35
73879,"""Adjusting for inflation, West Virginia's median household income has not grown in a decade.""",genuine,0,PolitiFact,politifact_185,round1,2018-12-12T00:00:00,true,https://www.politifact.com/factchecks/2018/dec/12/mike-romano/have-median-incomes-west-virginia-not-risen-decade/,"""Adjusting for inflation, West Virginia's median household income has not grown in a decade.""",False,False,0.375,0.333,0.22,0.438,0.333
58479,"The Inflation Reduction Act, which Rep. Elissa Slotkin supported, ""drove inflation higher.""",misleading,1,PolitiFact,politifact_185,round1,2024-09-26T00:00:00,false,https://www.politifact.com/factchecks/2024/sep/26/americans-for-prosperity-action/ad-targeting-elissa-slotkin-on-inflation-reduction/,"The Inflation Reduction Act, which Rep. Elissa Slotkin supported, ""drove inflation higher.""",False,False,0.375,0.333,0.188,0.375,0.355
64342,"""Our trade deficit in goods reached nearly … $800 billion last year alone.""",genuine,0,PolitiFact,politifact_193,round1,2016-07-22T00:00:00,true,https://www.politifact.com/factchecks/2016/jul/22/donald-trump/donald-trump-says-goods-trade-deficit-was-almost-8/,"""Our trade deficit in goods reached nearly … $800 billion last year alone.""",False,False,0.396,0.333,0.208,0.375,0.333
64910,"he faced ""a record budget deficit"" in Virginia in 2014.",misleading,1,PolitiFact,politifact_193,round1,2015-12-21T00:00:00,false,https://www.politifact.com/factchecks/2015/dec/21/terry-mcauliffe/mcauliffes-misspoken-claim-about-facing-record-def/,"Says he faced ""a record budget deficit"" in Virginia in 2014.",True,False,0.333,0.33,0.292,0.396,0.333
75044,"""The average family in America forks over more of their hard-earned income to their local hospital than to the IRS.""",genuine,0,PolitiFact,politifact_194,round1,2020-07-22T00:00:00,true,https://www.politifact.com/factchecks/2020/jul/22/mike-gallagher/yes-average-american-family-pays-more-hospital-exp/,"""The average family in America forks over more of their hard-earned income to their local hospital than to the IRS.""",False,False,0.479,0.333,0.271,0.438,0.483
77744,"The North Carolina state budget includes ""the largest cut in our personal income tax that we've ever seen.""",misleading,1,PolitiFact,politifact_194,round1,2023-10-09T00:00:00,false,https://www.politifact.com/factchecks/2023/oct/09/tricia-cotham/cotham-falsely-says-nc-budget-includes-largest-eve/,"The North Carolina state budget includes ""the largest cut in our personal income tax that we've ever seen.""",False,False,0.438,0.438,0.333,0.5,0.468
90137,Amazon paid zero dollars in federal income tax in 2017.,genuine,0,Snopes,snopes_002,round1,2018-09-26T09:13:50,true,https://www.snopes.com/fact-check/amazon-federal-taxes-2017/,Amazon paid zero dollars in federal income tax in 2017.,False,False,0.521,0.333,0.274,0.438,0.46
96607,Payment of U.S. federal income taxes is voluntary.,misleading,1,Snopes,snopes_002,round1,2010-04-14T18:58:58,false,https://www.snopes.com/fact-check/is-income-tax-voluntary/,Payment of U.S. federal income taxes is voluntary.,False,False,0.375,0.271,0.208,0.271,0.468
84450,President Donald Trump has proposed eliminating funding for a program helping low-income families with their heating bills.,genuine,0,Snopes,snopes_052,round1,2017-11-02T15:38:38,true,https://www.snopes.com/fact-check/does-president-trump-plan-to-end-a-program-funding-heating-for-the-elderly-and-disabled/,President Donald Trump has proposed eliminating funding for a program helping low-income families with their heating bills.,False,False,0.479,0.438,0.16,0.479,0.26
98456,Coca-Cola has announced that it will be donating four days' worth of income to Israel,misleading,1,Snopes,snopes_052,round1,2002-05-08T12:00:00,false,https://www.snopes.com/fact-check/coke-adds-strife/,Coca-Cola has announced that it will be donating four days' worth of income to Israel,False,False,0.333,0.271,0.438,0.292,0.55
86590,People without permanent homes who do not normally file taxes can submit information to the IRS in order to receive stimulus payments as part of the March 2021 COVID-19 relief bill.,genuine,0,Snopes,snopes_053,round1,2021-03-23T11:08:21,true,https://www.snopes.com/fact-check/homeless-stimulus-payment/,People without permanent homes who do not normally file taxes can submit information to the IRS in order to receive stimulus payments as part of the March 2021 COVID-19 relief bill.,False,False,0.37,0.333,0.33,0.375,0.532
85492,"The Build Back Better Act of 2021 included proposals to introduce a ""methane tax"" that would equate to $2,600 per head of cattle and $500 per head of swine.",misleading,1,Snopes,snopes_053,round1,2021-11-02T11:46:00,false,https://www.snopes.com/fact-check/methane-tax-cattle-pigs/,"The Build Back Better Act of 2021 included proposals to introduce a ""methane tax"" that would equate to $2,600 per head of cattle and $500 per head of swine.",False,False,0.438,0.396,0.292,0.438,0.35
87267,Joel Osteen's Lakewood Church in Texas received $4.4 million in coronavirus-economic-relief loans.,genuine,0,Snopes,snopes_054,round1,2020-12-23T12:50:10,true,https://www.snopes.com/fact-check/osteen-coronavirus-loan/,Joel Osteen's Lakewood Church in Texas received $4.4 million in coronavirus-economic-relief loans.,False,False,0.375,0.271,0.33,0.375,0.583
85871,"Colorado Rep. Lauren Boebert's restaurant received a $233,000 PPP loan.",misleading,1,Snopes,snopes_054,round1,2021-07-12T07:59:36,false,https://www.snopes.com/fact-check/boebert-ppp-loan/,"Colorado Rep. Lauren Boebert's restaurant received a $233,000 PPP loan.",False,False,0.438,0.271,0.292,0.333,0.483
90484,"The Trump administration is paying Southwest Key $458 million to run immigrant child detention centers, and its CEO earns a $1.5 million salary.",genuine,0,Snopes,snopes_055,round1,2018-06-22T09:09:23,true,https://www.snopes.com/fact-check/is-trump-administration-southwest-key-458-million/,"The Trump administration is paying Southwest Key $458 million to run immigrant child detention centers, and its CEO earns a $1.5 million salary.",False,False,0.562,0.458,0.16,0.479,0.433
98747,The government understates the unemployment rate because they report how many people are collecting unemployment insurance rather than how many people are out of work,misleading,1,Snopes,snopes_055,round1,2001-04-23T12:00:00,false,https://www.snopes.com/fact-check/dole-call/,The government understates the unemployment rate because they report how many people are collecting unemployment insurance rather than how many people are out of work,False,False,0.5,0.438,0.274,0.458,0.333
96544,A misplaced comma once deprived the U.S. government of an estimated <NOBR>$1 million</NOBR> in revenues.,genuine,0,Snopes,snopes_056,round1,2010-09-09T17:00:02,true,https://www.snopes.com/fact-check/million-dollar-comma/,A misplaced comma once deprived the U.S. government of an estimated <NOBR>$1 million</NOBR> in revenues.,False,False,0.396,0.271,0.271,0.271,0.483
93416,Usain Bolt donated his entire $20 million earnings from the Olympic Games to his Jamaican high school.,misleading,1,Snopes,snopes_056,round1,2016-08-26T14:35:24,false,https://www.snopes.com/fact-check/usain-bolt-donates-earnings/,Usain Bolt donated his entire $20 million earnings from the Olympic Games to his Jamaican high school.,False,False,0.271,0.271,0.604,0.271,0.75
98073,A moratorium on Internet taxation expires in 2007,genuine,0,Snopes,snopes_057,round1,2003-10-31T12:00:00,true,https://www.snopes.com/fact-check/internet-taxation-moratorium/,A moratorium on Internet taxation expires in 2007,False,False,0.375,0.333,0.292,0.396,0.483
88912,Facebook uses birthday donations from its users as tax-deductible write-offs.,misleading,1,Snopes,snopes_057,round1,2019-11-06T12:21:27,false,https://www.snopes.com/fact-check/facebook-write-off-birthdays/,Facebook uses birthday donations from its users as tax-deductible write-offs.,False,False,0.396,0.271,0.438,0.333,0.581
98880,Crook posing as security guard places 'OUT OF ORDER' sign on bank's night depository and collects depositors' money himself,genuine,0,Snopes,snopes_058,round1,2000-12-03T12:00:00,true,https://www.snopes.com/fact-check/on-guard/,Crook posing as security guard places 'OUT OF ORDER' sign on bank's night depository and collects depositors' money himself,False,False,0.479,0.438,0.292,0.396,0.419
88449,"Law enforcement officials and Danske Bank are cautioning that a ""smishing"" scam is taking money directly out of people's bank accounts.",misleading,1,Snopes,snopes_058,round1,2020-03-31T15:44:18,false,https://www.snopes.com/fact-check/danske-bank-text-scam/,"Law enforcement officials and Danske Bank are cautioning that a ""smishing"" scam is taking money directly out of people's bank accounts.",False,False,0.5,0.583,0.16,0.479,0.26
24237,"State and local tax deduction benefits ""the wealthiest people in these very blue states in the east and west coasts.""",genuine,0,Check Your Fact,check_your_fact_001,round1,2024-12-16T11:07:00,true,https://checkyourfact.com/2024/12/16/fact-check-michael-bennet-claims-salt-benefits-the-wealthiest-people/,"State and local tax deduction benefits ""the wealthiest people in these very blue states in the east and west coasts.""",False,False,0.5,0.333,0.231,0.375,0.483
24597,A tax plan sponsored by Vice President Kamala Harris would implement a 44.6% tax rate on long-term capital gains.,misleading,1,Check Your Fact,check_your_fact_001,round1,2024-09-12T11:09:00,false,https://checkyourfact.com/2024/09/12/fact-check-kamala-harris-capital-gains-tax-upper-class-not-middle-class/,A tax plan sponsored by Vice President Kamala Harris would implement a 44.6% tax rate on long-term capital gains.,False,False,0.438,0.33,0.232,0.438,0.433
30022,A no-interest loan is being offered to vulnerable Nigerians by Government Enterprise and Empowerment Programme 2.0 through the Ministry of Humanitarian and Disaster Management in collaboration with the National Orientation Agency.,genuine,0,Dubawa,dubawa_005,round1,2021-09-24T07:35:38,true,https://dubawa.org/true-fgs-no-interest-geep-loan-is-legit/,A no-interest loan is being offered to vulnerable Nigerians by Government Enterprise and Empowerment Programme 2.0 through the Ministry of Humanitarian and Disaster Management in collaboration with the National Orientation Agency.,False,False,0.375,0.333,0.375,0.396,0.581
28987,TV presenter Rufai Oseni recently stated that the loans acquired within the first year of Mr Tinubu's administration are more than that of former President Buhari's Ways and Means in eight years.,misleading,1,Dubawa,dubawa_005,round1,2024-07-20T07:00:00,false,https://dubawa.org/comparative-analysis-of-nigerias-debt-stock-in-buhari-tinubus-first-year-of-governance/,TV presenter Rufai Oseni recently stated that the loans acquired within the first year of Mr Tinubu's administration are more than that of former President Buhari's Ways and Means in eight years.,False,False,0.396,0.333,0.292,0.375,0.468
44147,"""Nearly half of the population employed in agriculture cannot produce even 10% of the GDP.""",genuine,0,Grass Fact Check,grass_fact_check_005,round1,2021-05-24T00:00:00,true,https://factcheck.ge/en/story/39525--nearly-half-of-the-population-employed-in-agriculture-cannot-produce-even-10-of-the-gdp,"""Nearly half of the population employed in agriculture cannot produce even 10% of the GDP.""",False,False,0.458,0.438,0.16,0.5,0.35
43623,"""Today we have the highest growing economy in the region, we have the fastest economic growth""",misleading,1,Grass Fact Check,grass_fact_check_005,round1,2020-02-04T00:00:00,lie,https://factcheck.ge/en/story/38331--today-we-have-the-highest-growing-economy-in-the-region-we-have-the-fastest-economic-growth,"""Today we have the highest growing economy in the region, we have the fastest economic growth""",False,False,0.333,0.271,0.68,0.271,0.75
